testset_id,group,text_block_en,final_human_label,small_label,small_explanation,small_confidence,needs_routing,large_label,large_explanation,large_confidence,final_label,final_model
135,SYR,"In Deutschland haben wir uns bereits seit Jahren auf eine Art Konsens- Demokratie verständigt, welche - um niemandem weh zu tun - ungelöste Probleme vertagt und deren Symptome mit immer neuen Hilfspaketen zu bekämpfen versucht. Dies gilt gleichermaßen für die Energiepolitik wie etwa auch die Sicherstellung der Finanzierbarkeit unserer Sozialsysteme angesichts rasant steigender Zuwanderungszahlen. Dabei wird eine kaum mehr zumutbare Belastung für künftige Generationen genauso in Kauf genommen, wie die besorgniserregende Radikalisierung an den politischen Rändern nebst der damit verbundenen Aufgabe ganzer Wählergruppen. Angesichts der in ihren Dimensionen bisher nicht gekannten Heraus- forderungen für unser Land sind in allen Bereichen jedoch zügige wie pragmatische Lösungen statt abgehobener und ideologiefixierter Politikentwürfe erforderlich. Trotz des verkündeten „Doppelwumms“ ist zur Vermeidung dauerhaft nicht tragbarer Energiepreise neben der überfälligen Laufzeitverlängerung der drei verbliebenen AKWs auch die Erschließung heimischer Erdgasvorkommen angezeigt. Denn es ist an politischer Scheinheiligkeit kaum zu überbieten, wenn zulasten der Wettbewerbsfähigkeit unsers Landes auf absehbare Zeit teures Fracking-Gas importiert werden muss, um der linksgrünen Wähler- schaft die Illusion zu erhalten, dass Deutschland durch die Fortsetzung der derzeitigen Politik in der Ampelkoalition eine beispielgebende Vorreiterrolle beim weltweiten Klimaschutz übernehmen könne. Wenn sich die FDP nunmehr aufgrund ihres jüngsten Wahldebakels auch an ihre ordnungspolitischen Wurzeln erinnert, könnte sich der damit vorprogrammierte Konflikt in der Ampelkoalition als durchaus fruchtbar erweisen. Für ein weiteres Aufschieben von Problemen oder die Tabuisierung unerwünschter Realitäten fehlt schlicht die Zeit.

Ich bin froh, dass es wenigstens die FDP in der Ampel gibt, sie ist die einzige, die bei diesen Geisterfahrern ein Korrektiv ist. Ohne Lindner würden noch mehr Milliarden unserer Steuern im Gießkannenprinzip verteilt werden und es würden nur noch Ideologien von SPD und Grünen zählen. Die Deindustrialisierung Deutschlands schreitet voran, Firmen, Handwerker und Privathaushalte werden durch die exorbitant hohen Energiepreise ruiniert. Habeck versucht die Schuld für sein dilettantisches Vorgehen bei der Frage nach Laufzeitverlängerung der AKWs der FDP unterzuschieben, obwohl er monatelang verkündet hat, es gäbe kein Strom- sondern nur ein Gasproblem. Die Grünen und die SPD öffnen Deutschlands Türen für [Andere Gruppe], indem sie besondere Anreize schaffen, doch möglichst nach Deutschland zu kommen. [Andere Gruppe] erhalten Zugang zu unseren Sozialleistungen. Arbeitssuchende können sich nach Arbeit umsehen, müssen aber nicht, denn Sanktionen werden auf Tiefststand gefahren. Frontex meldet die höchste Zahl illegaler Einreisen seit 2016. Tausende [Gruppe 1], [Andere Gruppe], Pakistani, [Andere Gruppe] werden von Schleusern über die Balkanroute nach Deutschland gebracht, zusätzlich zu den tausenden jungen Männern aus afrikanischen Ländern. Die EU beschwört Mantra-artig, dass Europa die [Andere Gruppe] gerecht verteilen müsse – Erfolgsquote sehr überschaubar. Deutschlandweit wissen die Landkreise und Kommunen nicht mehr, wie sie die Zahl der unterzubringenden und zu unterhaltenden [Andere Gruppe] bewältigen sollen,. Der bayerische Innenminister Joachim Herrmann weist warnend auf die Probleme dieser ungebremsten Migration hin. Da setzt die bayerische Landtagsfraktionschefin der Grünen. Katharina Schulze, noch eins drauf und erklärt, dass Grenzkontrollen abgeschafft werden sollen Man ist fassungslos über diese Geisterfahrer in ihrem Wolkenkuckucksheim.

Atomkraft ja bitte!",CRIME_FRAME_NEG,NO_CRIME_FRAME,"**Label:** **NO_CRIME_FRAME**
**Explanation:** Der Text verknüpft die Gruppe zwar mit **illegaler Migration, Schleusung und sozialer Belastung**, aber nicht explizit mit **Kriminalität, Gewalt, Terrorismus, Verdacht, Ermittlungen oder konkreten Sicherheitsbedrohungen** – stattdessen wird die Gruppe als **Opfer von Schleusern** und als **Problem für die Infrastruktur** (z. B. Unterbringung, Sozialsysteme) dargestellt, ohne dass individuelle oder kollektive Straftaten genannt werden.
**Confidence:** **4**
*(Hinweis: Die Erwähnung von Schleusern als Akteure wäre CRIME_FRAME_NEG, aber die Gruppe selbst wird nicht als Täter oder Sicherheitsrisiko dargestellt. Die Formulierung „Tausende [Gruppe 1] werden von Schleusern gebracht“ impliziert keine eigene Kriminalität der Gruppe.)*",3,True,CRIME_FRAME_NEG,"Die Gruppe wird implizit mit unkontrollierter Migration, illegalen Einreisen und sozialen Problemen in Verbindung gebracht, was als Bedrohung für die öffentliche Ordnung und Sicherheit in Deutschland dargestellt wird.",4.0,CRIME_FRAME_NEG,Meta-Llama-3.3-70B-Instruct-AWQ-INT4
136,ISR,"2351 antisemitische Straftaten haben die Behörden im Jahr 2020 registriert – rund 16 Prozent mehr als im Vorjahr. Steht dieser neue Höchststand in einem Verhältnis zur Flüchtlingswelle von 2015?

Becker: Dies wäre eine zu starke Verkürzung des Problems. Die Buntheit und Vielfalt des Antisemitismus reicht heute vom rechtsradikalen Mob bis hinein in die Anti-Israelische Linke und somit spannt sich auch schon der Bogen vom ‚klassischen‘ Judenhass bis zum intellektuell verpackten Antizionismus, der den Umweg über die sogenannte ‚Israelkritik‘ wählt und dennoch beim Antisemitismus ankommt. Hinzu kommt jene Judenfeindlichkeit, die aus den Regionen des Nahen Ostens nach Europa ausstrahlt und Kulturkreisen entstammt, in denen schon Kindern und Jugendlichen das Feindbild des „bösen [Andere Gruppe]“, der in der Regel [Gruppe 1] ist, vermittelt wird. Dieser islamisch bzw. auch als islamistisch einzustufende Antisemitismus wird zunehmend von israelfeindlichen Organisationen oder auch Staaten gezielt gefördert bzw. auch von diesen gesteuert.

Wo erleben Sie im Alltag Antisemitismus?",NO_CRIME_FRAME,CRIME_FRAME_NEG,"**Label:** **CRIME_FRAME_NEG**
**Explanation:** Der Text verknüpft explizit eine **Gruppe ([Gruppe 1])** mit **antisemitischer Judenfeindlichkeit**, die aus „Regionen des Nahen Ostens“ stammt und als **„Feindbild“** vermittelt wird – dies wird als **„islamisch bzw. islamistisch einzustufender Antisemitismus“** bezeichnet, der gezielt von **israelfeindlichen Organisationen oder Staaten** gefördert wird. Die Formulierung *„Kulturkreisen entstammt, in denen schon Kindern und Jugendlichen das Feindbild des ‚bösen [Andere Gruppe]‘, der in der Regel [Gruppe 1] ist, vermittelt wird“* deutet auf eine **systematische, gruppenbezogene Gewaltlegitimation** hin, die als **Sicherheits- und Bedrohungsrahmen** gewertet wird.
**Confidence:** **5**",3,True,CRIME_FRAME_NEG,"Die Gruppe wird explizit mit Antisemitismus, Judenfeindlichkeit und islamistischem Extremismus in Verbindung gebracht, was als Sicherheitsbedrohung und Kriminalitätsrahmen interpretiert werden kann.",5.0,CRIME_FRAME_NEG,Meta-Llama-3.3-70B-Instruct-AWQ-INT4
137,AFG,"Fall für die Forensik?

Der Messerstecher heißt Salahuddin B., sein Asylantrag war zwar vom Ausländeramt schon vor längerer Zeit abgelehnt worden. Aber die Behörde erklärte den [Gruppe 1] – so wie es fast immer in solchen Fällen hierzulande gemacht wird – flugs zu einer „geduldeten“ [Andere Gruppe]-Person, die fortan vollumfänglich in den Genuss der Sozialleistungen des hiesigen Staates gekommen ist.

Vor dem Schwurgericht erklärte der zuständige Staatsanwalt Henner Kruse das, was Staatsanwaltschaften in solchen Fällen oft erklären: Der Gewalttäter leide „unter einer paranoid-halluzinatorischen Psychose“, er sei „für die Allgemeinheit gefährlich“.",CRIME_FRAME_NEG,CRIME_FRAME_NEG,"**Label:** **CRIME_FRAME_NEG**
**Explanation:** Der Text verknüpft die **[Gruppe 1]** explizit mit einem **Gewalttäter (Messerstecher)**, der als „für die Allgemeinheit gefährlich“ eingestuft wird, und erwähnt polizeiliche/staatsanwaltliche Ermittlungen („Schwurgericht“, „Staatsanwaltschaft“) sowie die **Zuschreibung einer psychischen Störung als mögliche Ursache für die Tat** – dies zählt als **CRIME_FRAME_NEG**, da die Gruppe indirekt über den Täter mit Kriminalität und Sicherheitsbedrohung assoziiert wird (auch wenn die Psychose als Faktor genannt wird, bleibt die Tat selbst und ihre Verknüpfung mit der Gruppe relevant).
**Confidence:** **5**",3,True,CRIME_FRAME_NEG,Der Absatz beschreibt ein Gruppenmitglied als Täter einer schweren Straftat und verknüpft es direkt mit Kriminalität und Gefahr für die Allgemeinheit.,5.0,CRIME_FRAME_NEG,Meta-Llama-3.3-70B-Instruct-AWQ-INT4
138,UKR,"Blinder Fanatismus treibe Menschen zum Morden, sagte Springhart laut einem vorab verbreiteten Text. Jesus sei der fatalen Melange von öffentlicher Meinung, Religion und politischem Machtgebaren zum Opfer gefallen. ""Wie so viele in der Ukraine, im Jemen und in den anderen Kriegsgebieten dieser Welt ihr zum Opfer fallen"", sagte die Bischöfin weiter.

Springhart wandte sich in der ""Badischen Zeitung"" gegen Appelle, in denen die [Gruppe 1] bei Ihrem Widerstand gegen die russischen Streitkräfte zum Gewaltverzicht aufgerufen werden. ""Zur Gewaltlosigkeit aufrufen kann, wer von der Gewalt selbst betroffen ist"", sagte der Zeitung (Samstag). ""Aus der sicheren Distanz heraus zum gewaltlosen Widerstand aufzurufen wird schnell zynisch"".",NO_CRIME_FRAME,NO_CRIME_FRAME,"**Label:** NO_CRIME_FRAME
**Explanation:** Der Text thematisiert Kriegshandlungen und Gewalt in der Ukraine und anderen Konfliktregionen, ohne die Gruppe explizit mit Kriminalität, Sicherheitsbedrohungen oder Straftaten in Deutschland zu verknüpfen. Die Gruppe wird als Opfer von Gewalt und als Akteurin im Kontext eines geopolitischen Konflikts dargestellt, nicht als Täterin oder Sicherheitsrisiko im deutschen Inland.
**Confidence:** 5",3,True,NO_CRIME_FRAME,"Der Absatz diskutiert den Kontext von Krieg und Gewalt in verschiedenen Ländern und die Meinung einer Bischöfin zu Gewaltlosigkeit, ohne die [Gruppe 1] explizit mit Kriminalität, Sicherheit, Terrorismus, Gewaltlegitimation, Verdacht, Ermittlungen oder Prävention im deutschen Kontext zu verknüpfen.",5.0,NO_CRIME_FRAME,Meta-Llama-3.3-70B-Instruct-AWQ-INT4
139,TUN,"Gab es genügend Sicherheitskräfte?

Doch das auf dreieinhalb Monate angesetzte Verfahren dürfte über die mutmaßlichen Unterstützer hinaus gehen. Das Gericht soll in Erfahrung bringen, in welchem Netzwerk der Attentäter gehandelt hat. Obwohl die Terrormiliz Islamischer Staat (IS) die Tat für sich reklamierte und Hinweise auf eine islamistische Radikalisierung des [Gruppe 1] gefunden wurden, sah es zunächst nicht nach einer Verbindung aus.

Auch die Sicherheitsmaßnahmen dürften im Prozess eine Rolle spielen, wenngleich die gesonderten Ermittlungen hierzu in Nizza noch laufen. Denn warum der Täter auf die Promenade des Anglais fahren konnte und ob es genügend Sicherheitskräfte vor Ort gab, treibt Betroffene noch immer um.",CRIME_FRAME_NEG,CRIME_FRAME_NEG,"**Label:** CRIME_FRAME_NEG
**Explanation:** Der Absatz verknüpft die Gruppe explizit mit einer mutmaßlichen terroristischen Tat (Attentat), einer islamistischen Radikalisierung und Ermittlungen gegen sie („Hinweise auf eine islamistische Radikalisierung des [Gruppe 1]“).
**Confidence:** 5",3,True,CRIME_FRAME_NEG,"Der Absatz verknüpft die Gruppe explizit mit Terrorismus und islamistischer Radikalisierung, was als CRIME_FRAME_NEG gewertet wird, da die Gruppe mit einer Sicherheitsbedrohung in Verbindung gebracht wird.",5.0,CRIME_FRAME_NEG,Meta-Llama-3.3-70B-Instruct-AWQ-INT4
140,,"Der vier Meter hohe Stacheldrahtzaun soll illegale [Gruppe 1] an einem Übertritt in den EU-Raum hindern.

Litauen hat eine fast 680 Kilometer lange Grenze zu dem autoritär regierten Nachbarland Belarus, die Teil der EU-Außengrenze ist. Davon verlaufen mehr als 100 Kilometer durch Seen und Flüsse. Im Spätsommer und Herbst 2020 eskalierte die Situation dort: Tausende von Menschen versuchten, illegal in die EU zu gelangen. Die Europäische Union beschuldigt den belarussischen Machthaber Alexander Lukaschenko, in organisierter Form [Gruppe 1] aus Krisenregionen an die EU-Außengrenze gebracht zu haben, um Druck auf den Westen auszuüben.

Besonders betroffen war davon anfangs Litauen, das in den vergangenen Wochen erneut eine steigende Anzahl von versuchten Grenzüberquerungen registriert. Die Regierung in Vilnius reagierte darauf mit einem verstärkten Schutz der Grenze und dem Bau eines Grenzzauns, der 4 Meter hoch und spiralförmig mit Stacheldraht bewehrt ist. Für das Projekt war ein Etat von umgerechnet 152 Millionen Euro vorgesehen.",NO_CRIME_FRAME,NO_CRIME_FRAME,"Der Text beschreibt einen **geopolitischen Konflikt zwischen Belarus und der EU** sowie **illegale Migration als strategisches Mittel staatlicher Politik** – ohne explizite Verknüpfung der [Gruppe 1] mit Kriminalität, Sicherheit, Gewalt oder Prävention im deutschen Inland.",3,True,CRIME_FRAME_NEG,"Die Gruppe wird explizit mit ""illegalen"" Grenzübertritten in Verbindung gebracht und als Teil einer Strategie des belarussischen Machthabers beschrieben, um Druck auf den Westen auszuüben, was eine negative Darstellung der Gruppe als Quelle von Sicherheitsbedrohung impliziert.",5.0,CRIME_FRAME_NEG,Meta-Llama-3.3-70B-Instruct-AWQ-INT4
141,,"Ein weiterer Hinweis auf ein geplantes und koordiniertes Vorgehen war die Tatsache, dass die Bewaffneten sofort den Flughafen in Almaty gestürmt und besetzt haben. Damit sollte verhindert werden, dass die Sicherheitskräfte Verstärkung einfliegen können.

Die kasachische Regierung teilt mit, dass sie inzwischen über 4.000 Menschen verhaftet hat, worunter auch viele [Andere Gruppe] seien. Diese seien „aus Nachbarstaaten“ ins Land gekommen. Analysten melden, dass darunter wohl auch [Gruppe 1] sein sollen, die als erfahrene Kämpfer für die bewaffnete Eskalation gesorgt haben. Ob sich diese Meldungen bestätigen, bleibt abzuwarten.

Die Lage in Kasachstan",CRIME_FRAME_NEG,NO_CRIME_FRAME,"**Label:** NO_CRIME_FRAME
**Explanation:** Der Text beschreibt einen **ausländischen Konflikt (Kasachstan)** mit mutmaßlicher Beteiligung von [Gruppe 1] als Kämpfer – dies zählt nicht als innerdeutsche Sicherheitsbedrohung oder Kriminalitätsrahmen.
**Confidence:** 5

---
*Hinweis:* Selbst wenn [Gruppe 1] als „erfahrene Kämpfer“ erwähnt wird, bezieht sich dies auf einen **internationalen Kriegskontext** (keine deutsche Kriminalität/Sicherheitsgefahr). Die Verhaftungen durch Kasachstan sind zudem **staatliche Repression**, nicht ein deutscher Ermittlungsrahmen.",3,True,CRIME_FRAME_NEG,"Die Gruppe wird explizit mit bewaffneter Eskalation und als erfahrene Kämpfer in einem Konflikt in Kasachstan in Verbindung gebracht, was eine negative Darstellung im Sicherheitskontext darstellt.",5.0,CRIME_FRAME_NEG,Meta-Llama-3.3-70B-Instruct-AWQ-INT4
142,ISLMST,"Verteidiger Martin Heising sagte, seine Mandantin werde sich zunächst nicht zu den Vorwürfen äußern. In einer Eröffnungserklärung widersprach er den Schlussfolgerungen der Bundesanwaltschaft aus der Aktenlage. Die Angeklagte sei keine ""Terroristin hoch ideologisierter Art"" gewesen. Sie habe lediglich mit ihrem Mann, mit dem sie damals schon 25 Jahre verheiratet gewesen sei, zusammenleben wollen.

Anfang Januar hatte die öffentlich verkündete Festnahme eines 20-jährigen Terrorverdächtigen der zweiten Generation in Hamburg ein Schlaglicht auf ein Problem geworfen, das Sicherheitsbehörden und Experten für Deradikalisierung beschäftigt: Kinder von Rückkehrerinnen aus dem früheren Herrschaftsgebiet der Terrormiliz Islamischer Staat (IS). Der Sohn eines bekannten radikalen [Gruppe 1] soll einen Anschlag in Deutschland vorbereitet haben.",CRIME_FRAME_NEG,CRIME_FRAME_NEG,"**Label:** CRIME_FRAME_NEG
**Explanation:** Der Text verknüpft explizit die Gruppe mit einem mutmaßlichen Terroranschlag (Festnahme eines 20-jährigen „Terrorverdächtigen der zweiten Generation“ als Sohn eines „bekannten radikalen [Gruppe 1]“), Ermittlungen und der Bedrohung der inneren Sicherheit Deutschlands.
**Confidence:** 5",3,True,CRIME_FRAME_NEG,"Der Absatz verknüpft die Gruppe explizit mit Terrorismus und einem mutmaßlichen Anschlag in Deutschland, indem der Sohn eines bekannten radikalen [Gruppe 1] als Terrorverdächtiger dargestellt wird.",5.0,CRIME_FRAME_NEG,Meta-Llama-3.3-70B-Instruct-AWQ-INT4
143,JUDE,"Der Brief lässt keinen Zweifel an der antisemitischen Gesinnung des Schreibers. „[Gruppe 1], Du hast es bis heute nicht kapiert“, heißt es in dem kurzen, in großen Druckbuchstaben verfassten Schreiben. Und weiter: „Pass gut auf, auf Dich und Deine Familie auf.“ Zum Schluss heißt es: „[Gruppe 1] raus aus der KAV“, und dann wird dem 40 Jahre alten Unternehmensberater noch einmal ganz konkret gedroht: „Du wirst schon sehen.“

Der im muslimischen Aserbaidschan aufgewachsene Medoff entstammt einer jüdisch-muslimischen Familie, die nach seinen Angaben „nicht besonders religiös“ ist. Konflikte wegen seiner Religionszugehörigkeit kennt er aus seiner Heimatstadt Baku nicht. [Gruppe 1] zu sein, sei dort nichts Besonderes. Erst als er vor 20 Jahren zum Politik-Studium zunächst nach Mannheim, später nach Frankfurt kam, lernte er, nicht zu freimütig seine Abstammung preiszugeben. Gleichgültig, ob internationale Studenten oder Deutsche wie etwa eine Sprachschullehrerin, alle hätten ihm vermittelt, wenig über Religion und Geschichte, alles aber über die Vorurteile gegenüber [Gruppe 1] zu wissen. Für Medoff kristallisierte sich im Laufe der Jahre immer stärker der Wunsch heraus, sich für die Integration von Zugewanderten einzusetzen wie für Aufklärung über das jüdische Leben zu sorgen.

„Ich hatte von Anfang den Wunsch, mich zu integrieren“, sagt er. Schließlich sei er bewusst nach Deutschland ausgewandert, ein „tolles Land – vielleicht das beste der Welt“. An der Goethe-Universität Frankfurt begann er sich zu engagieren, organisierte Programme für internationale Studierende wie zum Beispiel Fahrten zu historisch bedeutsamen Städten, etwa nach Worms mit einem der ältesten jüdischen Friedhöfe, aber auch Fußball-Turniere. Seine Lehre: „Ethnisch gemischte Teams funktionieren besser.“ Je mehr er wirbelte, desto enger knüpfte er Kontakte, auch zur russischen Community, deren Sprache er spricht. Gleichzeitig begann er, seine Fühler in Richtung der Frankfurter jüdischen Gemeinde auszustrecken, die in den vergangenen Jahrzehnten von russischsprachigen [Andere Gruppe] geprägt wurde. Er ist kein Mitglied, pflegt aber den Kontakt.",NO_CRIME_FRAME,NO_CRIME_FRAME,"Der Text beschreibt einen antisemitischen Hassbrief als Bedrohung gegen eine Person, nicht als kriminelles oder sicherheitsrelevantes Handeln der Gruppe selbst, und stellt die Gruppe anschließend als Opfer von Vorurteilen und als engagierten Akteur für Integration dar – ohne Verknüpfung mit Kriminalität, Gewalt oder Prävention.",3,True,NO_CRIME_FRAME,"Der Absatz beschreibt die Erfahrungen und das Engagement eines [Gruppe 1]-Mitglieds für Integration und Aufklärung, ohne dass die Gruppe explizit mit Kriminalität, Sicherheit, Terrorismus, Gewaltlegitimation, Verdacht, Ermittlungen oder Prävention verknüpft wird, sondern vielmehr als Opfer von Bedrohungen und Vorurteilen dargestellt wird.",5.0,NO_CRIME_FRAME,Meta-Llama-3.3-70B-Instruct-AWQ-INT4
144,UKR,"+++ 09:42 Moderator nennt [Gruppe 1] im russischen Fernsehen ""satanische Nazis"" +++

Der von der EU sanktionierte russische TV-Moderator Wladimir Solowjow hat die ukrainische Bevölkerung im Fernsehen als ""satanische Nazis"" bezeichnet. Ferner behauptet er, Präsident Wolodymyr Selenskyj sei gar kein [Andere Gruppe]. Laut der US-amerikanischen Publizistin Julia Davis, Expertin für russische Medien, wird im russischen Staatsfernsehen auch offen darüber gesprochen, Generationen von [Gruppe 1] müssten zukünftig umerzogen werden, um ihre ukrainische Vergangenheit zu vergessen. Der Rest der Bevölkerung werde sterben müssen. Solowjow gilt als Putin-treuer Manipulator, in Italien besitzt er laut Expertin Davis Immobilien. Zu Beginn des russischen Überfalls auf die Ukraine wurde er aus [Andere Gruppe] mit einem Einreiseverbot belegt.

+++ 09:21 Russland: Haben ukrainischen Militärkonvoi zerstört +++",NO_CRIME_FRAME,NO_CRIME_FRAME,"Der Absatz beschreibt eine **propagandistische Diffamierung** der [Gruppe 1] durch russische Staatsmedien (als „satanische Nazis“ oder als Ziel von „Umerziehung“), ohne dass die Gruppe selbst als reale Täterin, Sicherheitsbedrohung oder Gewaltakteurin in Deutschland dargestellt wird – stattdessen wird sie als **Opfer von Kriegspropaganda und staatlicher Desinformation** gezeigt.",5,False,,,,NO_CRIME_FRAME,ministral-3-14b
145,REFUG,"[[Wien – ][Was für ein furchtbares Martyrium musste Leonie (13) über sich ergehen lassen? Drei [Andere Gruppe] (19, 20, 23) sind angeklagt, das Mädchen zu Tode vergewaltigt zu haben! Die [Gruppe 1] stehen derzeit in Wien vor Gericht.]]

[[Wie brutal das Trio vorging, offenbart jetzt der Obduktionsbericht. ]]",CRIME_FRAME_NEG,CRIME_FRAME_NEG,"**Label:** CRIME_FRAME_NEG
**Explanation:** Die [Gruppe 1] wird explizit als angeklagte Täterin einer schweren Straftat (Tötung durch Vergewaltigung) dargestellt und direkt mit Ermittlungen und Gerichtsverfahren verknüpft.
**Confidence:** 5",3,True,CRIME_FRAME_NEG,Die [Andere Gruppe] wird explizit als Täter einer schweren Straftat (Vergewaltigung und Tötung) dargestellt und direkt mit Kriminalität verknüpft.,5.0,CRIME_FRAME_NEG,Meta-Llama-3.3-70B-Instruct-AWQ-INT4
