testset_id,group,text_block_en,final_human_label,fewshot_label,fewshot_explanation,fewshot_raw
94,IRN,"Der beste Weg sei aus US-Sicht eine Rückkehr zum internationalen Atomvertrag mit Teheran, „um zu einer vollen Umsetzung zurückzukehren, um das iranische Atomprogramm zurück in eine Kiste zu stecken“, sagte US-Außenminister Antony Blinken am Sonntag in Jerusalem. Der russische Krieg gegen die Ukraine sei eine weitere Erinnerung, warum dies so wichtig sei. „Mit nuklearen Waffen würde der Iran noch aggressiver werden und denken, er könne mit einem falschen Gefühl der Straffreiheit agieren.“

Blinkens israelischer Amtskollege Jair Lapid sagte: „Wir haben in der Frage des Atomabkommens und seiner Konsequenzen Meinungsverschiedenheiten, aber ein offener und ehrlicher Dialog ist Teil der Stärke unserer Freundschaft.“ Israel werde „alles tun, was wir für nötig halten, um das iranische Atomprogramm zu stoppen“, sagte Lapid. „Die [Gruppe 1] wollen Israel zerstören – sie werden es nicht schaffen, wir werden es ihnen nicht erlauben.“

Stationen Westjordanland, Marokko und Algerien",CRIME_FRAME_NEG,NO_CRIME_FRAME,"Der Text thematisiert ausschließlich den **iranischen Atomkonflikt** und die **geopolitische Bedrohung durch den Iran** (nukleare Waffen, Krieg gegen die Ukraine), ohne dass die Gruppe explizit mit **innerer Sicherheit Deutschlands**, **Kriminalität in Deutschland** oder **konkreten Straftaten** verknüpft wird. Die Aussage, die Gruppe wolle Israel zerstören, bezieht sich auf **internationale Konflikte** und nicht auf Bedrohungen der deutschen Sicherheit.","Label: **NO_CRIME_FRAME**
Explanation: Der Text thematisiert ausschließlich den **iranischen Atomkonflikt** und die **geopolitische Bedrohung durch den Iran** (nukleare Waffen, Krieg gegen die Ukraine), ohne dass die Gruppe explizit mit **innerer Sicherheit Deutschlands**, **Kriminalität in Deutschland** oder **konkreten Straftaten** verknüpft wird. Die Aussage, die Gruppe wolle Israel zerstören, bezieht sich auf **internationale Konflikte** und nicht auf Bedrohungen der deutschen Sicherheit."
97,POC,"Laut einer Antwort der Se­natsinnenverwaltung auf eine Anfrage der Linken-Abgeordneten Elif Eralp und Niklas Schrader werden dabei neben geringfügigen Drogendelikten wie dem Besitz von Cannabis vor allem Verstöße gegen das Aufenthaltsgesetz verzeichnet, 388 Fälle waren es im ersten Halbjahr 2022. Kontrolliert werden also überwiegend nichtweiße Personen, kritisieren die Abgeordneten.

„Die polizeilichen Maßnahmen bringen außer kurzfristigen Verdrängungseffekten nichts“, kritisiert auch die Initiative „Wrangelkiez-United“ und fordert statt einer Kriminalisierung von [Gruppe 1] soziale Lösungen und die Abschaffung der KbO. „Eine Aufenthalts- und Arbeitserlaubnis für Menschen ohne Papiere oder ein Angebot an Drogenkonsumräumen rund um die Uhr würde die Situation hier im Kiez entspannen – anders als die meisten Polizeieinsätze.“",NO_CRIME_FRAME,CRIME_FRAME_NEG,"**Label:** **CRIME_FRAME_NEG**

**Explanation:** Der Text verknüpft explizit **[Gruppe 1]** mit polizeilichen Kontrollen, Drogendelikten (Cannabisbesitz) und Verstößen gegen das Aufenthaltsgesetz, wobei die Gruppe als Zielgruppe der Maßnahmen dargestellt wird – dies zählt als **Kriminalitätsrahmen mit negativer Zuschreibung** (Täterschaft/Verdacht). Die Kritik an der Kriminalisierung ändert nichts daran, dass die Gruppe selbst mit den genannten Delikten assoziiert wird.","**Label:** **CRIME_FRAME_NEG**

**Explanation:** Der Text verknüpft explizit **[Gruppe 1]** mit polizeilichen Kontrollen, Drogendelikten (Cannabisbesitz) und Verstößen gegen das Aufenthaltsgesetz, wobei die Gruppe als Zielgruppe der Maßnahmen dargestellt wird – dies zählt als **Kriminalitätsrahmen mit negativer Zuschreibung** (Täterschaft/Verdacht). Die Kritik an der Kriminalisierung ändert nichts daran, dass die Gruppe selbst mit den genannten Delikten assoziiert wird."
99,REFUG,"„Aus Hass Häuser anzuzünden, weil man [Gruppe 1] nicht in seiner Nähe haben möchte, ist zutiefst primitiv und menschenverachtend“, verurteilte Sachsens Innenminister Armin Schuster die Tat. Zwar sei noch nicht bekannt, wer die Brandsätze in das Hotel geworfen habe. „Aber wir müssen von einem fremdenfeindlichen Brandanschlag ausgehen“, so Schuster.

200 [Gruppe 1] in Bautzen: AfD-Demonstration vor der geplanten Unterkunft

Am kommenden Donnerstag (3. November) sollten die ersten 30 [Gruppe 1] in die Unterkunft ziehen. Die Familien kommen laut Landratsamt aus Syrien, Nordmazedonien, der Türkei, Afghanistan, Georgien und der Russischen Föderation. Ob das Gebäude wie ursprünglich genutzt werden könne, sei momentan noch nicht klar. Wie die Sächsische Zeitung berichtet, sollten ursprünglich 200 Menschen im „Spreehotel“ untergebracht werden.",CRIME_FRAME_NEG,NO_CRIME_FRAME,"Die Gruppe wird im Text **nicht als Täter, Verdächtige oder Sicherheitsrisiko dargestellt**, sondern als **Opfer eines fremdenfeindlichen Brandanschlags** (Täter: mutmaßliche Fremdenfeinde, nicht die Gruppe). Die Erwähnung der Demonstration der AfD hat **keinen direkten Bezug zu Kriminalität, Sicherheit oder Prävention** der Gruppe selbst.","Label: **NO_CRIME_FRAME**

Explanation: Die Gruppe wird im Text **nicht als Täter, Verdächtige oder Sicherheitsrisiko dargestellt**, sondern als **Opfer eines fremdenfeindlichen Brandanschlags** (Täter: mutmaßliche Fremdenfeinde, nicht die Gruppe). Die Erwähnung der Demonstration der AfD hat **keinen direkten Bezug zu Kriminalität, Sicherheit oder Prävention** der Gruppe selbst."
100,RUS,"Und die zuständige Ministerin Christine Lambrecht (SPD)? Unionsfraktionschef Friedrich Merz (CDU) appellierte an Bundeskanzler Olaf Scholz: „Trennen Sie sich von dieser Ministerin so schnell wie möglich. Sie werden es sowieso irgendwann in den nächsten Wochen und Monaten machen müssen. Also machen Sie es bald.“

[Gruppe 1] jagen Ukraine-Konvoi Kamikaze-Drohne gegen US-Artillerie",CRIME_FRAME_NEG,NO_CRIME_FRAME,"Der Absatz erwähnt zwar eine Kamikaze-Drohne im Kontext eines Ukraine-Konvois, aber es handelt sich um einen **Kriegskontext außerhalb Deutschlands** ohne expliziten Bezug zur deutschen inneren Sicherheit oder Kriminalität. Zudem wird die Gruppe nicht als Täter, Verdächtiger oder Sicherheitsrisiko für Deutschland dargestellt.","Label: **NO_CRIME_FRAME**
Explanation: Der Absatz erwähnt zwar eine Kamikaze-Drohne im Kontext eines Ukraine-Konvois, aber es handelt sich um einen **Kriegskontext außerhalb Deutschlands** ohne expliziten Bezug zur deutschen inneren Sicherheit oder Kriminalität. Zudem wird die Gruppe nicht als Täter, Verdächtiger oder Sicherheitsrisiko für Deutschland dargestellt."
103,ISR,"Es wirkt nicht wie ein Zufall, dass die israelischen SoldatInnen gerade jetzt auszogen, um Dschihadisten im Westjordanland dingfest zu machen, und dass die Luftwaffe das Kommando zur „präventiven Exekution“ bekam. Stattdessen kommt der unschöne Verdacht auf, es könne mit den für den 1. November geplanten Parlamentswahlen zusammenhängen.

Kaum zwei Monate ist Jair Lapid Regierungschef und möchte es gern über den Wahltermin hinaus bleiben. Will er den WählerInnen ein Signal geben, dass er in Sachen Kriegsführung genauso brachial vorgeht wie sein größter Konkurrent, nämlich Mr. Security, Benjamin Netanjahu? Auch die Rhetorik von Lapids sozialdemokratischen Verbündeten erinnert an die Zeit, als Netanjahu regierte. Dazu kommt, dass gerade jetzt Tausende radikal nationalistische [Gruppe 1] auf den Tempelberg ziehen.

Stärke zeigen für WählerInnenstimmen – wie armselig wäre das und wie riskant. Ob gezielt provoziert oder nicht – die Botschaft dürfte bei den WählerInnen angekommen sein. Jetzt aber gilt es, ein rasches Ende der Eskalation zu bewirken. Je länger die Kampfhandlungen andauern, desto größer ist die Gefahr, dass die Hamas nicht länger stillhält. Die islamistische Führung im Gazastreifen will offensichtlich nicht mitkämpfen.",NO_CRIME_FRAME,NO_CRIME_FRAME,Der Text beschreibt militärische Konflikte und politische Rhetorik im Ausland (Israel/Palästina) ohne expliziten Bezug zur deutschen inneren Sicherheit oder Kriminalität der Gruppe. Die Erwähnung der [Gruppe 1] als „radikal nationalistisch“ und ihre Präsenz auf dem Tempelberg stellt keine direkte Bedrohung für Deutschland dar.,"Label: **NO_CRIME_FRAME**
Explanation: Der Text beschreibt militärische Konflikte und politische Rhetorik im Ausland (Israel/Palästina) ohne expliziten Bezug zur deutschen inneren Sicherheit oder Kriminalität der Gruppe. Die Erwähnung der [Gruppe 1] als „radikal nationalistisch“ und ihre Präsenz auf dem Tempelberg stellt keine direkte Bedrohung für Deutschland dar."
105,,"Am Hansaplatz sollte es endlich eine vernünftige Toilette geben, dafür habe sie sich eingesetzt, erzählt Ursula Witsch. Aber: ""Am Bürgertisch sind wir für den Vorschlag ausgelacht worden."" Viele Menschen gingen am Kirchenweg zwischen Autos auf ""Toilette"", vor allem im Sommer rieche das fürchterlich. ""Das ist eine unheimliche Belastung für Anwohner.""

Ihr Mann, Berno Schuckart-Witsch, bemängelt fehlende Angebote für die hier in seinen Augen alleingelassenen ""jugendlichen und unbegleiteten [Gruppe 1]. Denen muss man eine Perspektive geben."" Sie würden hier ständig kontrolliert, ""den Säufern passiert aber gar nichts"". Viele drifteten mangels Optionen in die Kleinkriminalität ab. Vor allem der politische Wille fehle, Geld an richtiger Stelle auszugeben, findet Schuckart-Witsch. Das umfasse auch andere Themen, wie das simple Aufstellen von Bänken. So eine Maßnahme sei nicht gewollt, mutmaßt das Ehepaar. Sein Fazit: ""Randständige werden weiter an den Rand gedrängt.""

Am Tisch eines Restaurants auf der Nordseite, zurückgelehnt auf einem der Holzstühle, sitzt Markus Schreiber (62), mittlerweile Pensionär, noch immer SPD-Bürgerschaftsabgeordneter. Bis 2012 war er Bezirksamtsleiter in Mitte. Wenn er auf den Hansaplatz blickt, denke er dabei an ""Klein-Paris"", sagt er. Es seien Restaurants dazugekommen, das Leben rund um den Brunnen sei verstärkt worden. ""Veränderung braucht Zeit. Das geht nur in kleinen Schritten - dass sich hier nichts verändert habe, das stimmt einfach nicht.""",NO_CRIME_FRAME,CRIME_FRAME_NEG,"**Label: CRIME_FRAME_NEG**

**Explanation:** Der Text verknüpft explizit die Gruppe mit „Kleinkriminalität“ und führt dies auf fehlende Perspektiven zurück, wobei die Gruppe als mutmaßliche Quelle von Straftaten („driften in die Kleinkriminalität ab“) dargestellt wird. Zudem wird betont, dass sie „ständig kontrolliert“ werde, was auf polizeiliche Verdachtsmomente oder Ermittlungen hindeutet.","**Label: CRIME_FRAME_NEG**

**Explanation:** Der Text verknüpft explizit die Gruppe mit „Kleinkriminalität“ und führt dies auf fehlende Perspektiven zurück, wobei die Gruppe als mutmaßliche Quelle von Straftaten („driften in die Kleinkriminalität ab“) dargestellt wird. Zudem wird betont, dass sie „ständig kontrolliert“ werde, was auf polizeiliche Verdachtsmomente oder Ermittlungen hindeutet."
108,EU,"Die Mullahs haben erneut zwei [Gruppe 1] in Arrest genommen.

Die iranischen Behörden haben die Festnahme zweier [Andere Gruppe] bestätigt. Der Vorwurf gegen die Frau (37) und den Mann (69): versuchte Unruhestiftung.",CRIME_FRAME_POS,NO_CRIME_FRAME,"Die Gruppe **[Gruppe 1]** wird im Text nicht mit den Vorwürfen oder Ermittlungen verknüpft, sondern nur als Opfer der Festnahme erwähnt, während die Täterschaft explizit der **[Andere Gruppe]** zugeschrieben wird. Zudem findet die Handlung außerhalb Deutschlands statt, ohne Bezug zur deutschen Sicherheit.","Label: **NO_CRIME_FRAME**
Explanation: Die Gruppe **[Gruppe 1]** wird im Text nicht mit den Vorwürfen oder Ermittlungen verknüpft, sondern nur als Opfer der Festnahme erwähnt, während die Täterschaft explizit der **[Andere Gruppe]** zugeschrieben wird. Zudem findet die Handlung außerhalb Deutschlands statt, ohne Bezug zur deutschen Sicherheit."
112,ASYL,"Zum Abschluss der Innenministerkonferenz in München haben sich die Teilnehmenden darauf geeinigt, vorerst keine Menschen mehr in den Iran abzuschieben. Für Gefährder oder andere Täter sollen Ausnahmen gelten.

Bis auf Weiteres sollen abgelehnte [Gruppe 1] nicht mehr in den Iran abgeschoben werden. Darauf haben sich die Innenministerinnen und Innenminister von Bund und Ländern bei ihrer Herbsttagung in München geeinigt. Das gab der bayerische Ressortchef Joachim Herrmann (CSU) zum Abschluss der Tagung bekannt.

Ein solcher Abschiebestopp war in den vergangenen Wochen von verschiedenen Seiten immer wieder gefordert worden. Herrmann sagte, Ausnahmen von diesem Abschiebestopp werde es aber weiterhin bei Gefährdern oder Tätern schwerer Straftaten geben.",CRIME_FRAME_POS,CRIME_FRAME_NEG,"Der Text verknüpft explizit abgelehnte **[Gruppe 1]** mit Ausnahmen für „Gefährder oder Täter schwerer Straftaten“, was eine direkte Verbindung zwischen der Gruppe und kriminellem Verhalten oder Sicherheitsbedrohung herstellt.","Label: **CRIME_FRAME_NEG**
Explanation: Der Text verknüpft explizit abgelehnte **[Gruppe 1]** mit Ausnahmen für „Gefährder oder Täter schwerer Straftaten“, was eine direkte Verbindung zwischen der Gruppe und kriminellem Verhalten oder Sicherheitsbedrohung herstellt."
115,MUSL,"New Yorks Gouverneurin Kathy Hochul verurteilte die Attacke und sagte, dass sich Rushdie im Krankenhaus in sicheren Händen befinde und am Leben sei. Rushdie habe während seiner ganzen Karriere den Mut gehabt, sich ungeachtet der Gefahren "" gegen die Mächtigen aufzulehnen, in diesem friedlichen Forum hätte er die Gelegenheit haben müssen, ungestört aufzutreten und zu sprechen"" .

Der in Mumbai geborene Schriftsteller studierte an dem Kings College in England. Zu Weltruhm gelangte er 1988 mit seinem Buch, das den Koran und den Propheten Mohammed angriff, den er unter anderem als berechnenden Politiker und Opportunisten darstellte. Das ging dem damaligen Ayatollah Ruhollah Chomeinii zu weit. In einer Fatwa, einem Rechtsgutachten, rief er [Gruppe 1] zur Tötung Rushdies auf. Auch wurde ein Kopfgeld von bis zu vier Millionen Dollar gegen Rushdie ausgesetzt. Ein japanischer Übersetzer des Werkes wurde später tatsächlich umgebracht. Rushdie erhielt in Großbritannien zehn Jahre lang Polizeischutz.

Trotzdem erhielt er bis vor kurzem noch Morddrohungen. Bis vor wenigen Jahren reiste der Autor mit Leibwächtern und hielt sich an geheimen Orten auf, wagte es nun aber, wieder an die Öffentlichkeit zu treten.",CRIME_FRAME_NEG,NO_CRIME_FRAME,"Die Gruppe wird hier als **Opfer oder Ziel von Gewalt** dargestellt (Fatwa zur Tötung, Morddrohungen), nicht als Täter oder Sicherheitsrisiko für Deutschland oder den deutschen Kontext. Die Bedrohung erfolgte außerhalb Deutschlands (Fatwa des Ayatollahs, Mord an einem Übersetzer in Japan), und es gibt **keinen expliziten Bezug zu innerdeutscher Sicherheit, Kriminalität oder Prävention**. Zudem handelt es sich um einen historischen Kontext (1988) ohne aktuelle Relevanz für die deutsche Innenpolitik.","Label: **NO_CRIME_FRAME**

Explanation: Die Gruppe wird hier als **Opfer oder Ziel von Gewalt** dargestellt (Fatwa zur Tötung, Morddrohungen), nicht als Täter oder Sicherheitsrisiko für Deutschland oder den deutschen Kontext. Die Bedrohung erfolgte außerhalb Deutschlands (Fatwa des Ayatollahs, Mord an einem Übersetzer in Japan), und es gibt **keinen expliziten Bezug zu innerdeutscher Sicherheit, Kriminalität oder Prävention**. Zudem handelt es sich um einen historischen Kontext (1988) ohne aktuelle Relevanz für die deutsche Innenpolitik."
116,RUS,"Russischer Spion? Brasilianischer Forscher in Norwegen festgenommen

16.03 Uhr: Ein Mann steht in Norwegen unter dem Verdacht, unter falscher Identität für Russland spioniert zu haben. Wie der norwegische Rundfunksender NRK am Dienstag berichtete, wurde der brasilianische Forscher am Montag auf dem Weg zur Arbeit an der Universität im norwegischen Tromsø festgenommen. Der norwegische Geheimdienst PST vermutet demnach, dass er in Wirklichkeit [Gruppe 1] ist, für einen russischen Geheimdienst arbeitet und sich mit falschen Papieren im Land aufhält. Man habe darum gebeten, dass er ausgewiesen werde, da er eine Bedrohung für nationale Interessen darstelle, sagte die stellvertretende Geheimdienstchefin Hedvig Moe dem Sender.

Der Mann ist nach NRK-Angaben im Herbst 2021 mit einem Forscherauftrag an die Universität gekommen. Dort soll er unter anderem Teil einer Forschungsgruppe sein, die hybride Kriegsführung erforscht. Der Universitätsrektor Dag Rune Olsen bestätigte der Zeitung „Dagbladet“, dass er bereits am Montag von der Festnahme informiert worden sei. Tromsø liegt im hohen Norden von Norwegen, wo das skandinavische Land weiter östlich auch an Russland grenzt.",NO_CRIME_FRAME,CRIME_FRAME_NEG,"Der Text verknüpft die Gruppe explizit mit **Spionageverdacht, falscher Identität, mutmaßlicher Arbeit für einen russischen Geheimdienst und einer Bedrohung nationaler Interessen** – allesamt Kriminalitäts- und Sicherheitsrahmen, die als negativ bewertet werden.","Label: **CRIME_FRAME_NEG**
Explanation: Der Text verknüpft die Gruppe explizit mit **Spionageverdacht, falscher Identität, mutmaßlicher Arbeit für einen russischen Geheimdienst und einer Bedrohung nationaler Interessen** – allesamt Kriminalitäts- und Sicherheitsrahmen, die als negativ bewertet werden."
