testset_id,article_id,par_index,group,text_block_en,label_robin,label_hamid,label_marmee,notes_robin,notes_hamid,notes_marmee
124,Focus_added_60e44e3cade78bc251b55bbd3a6af57fdf2e1c2f_,17,,"Russischer Spion? Brasilianischer Forscher in Norwegen festgenommen

16.03 Uhr: Ein Mann steht in Norwegen unter dem Verdacht, unter falscher Identität für Russland spioniert zu haben. Wie der norwegische Rundfunksender NRK am Dienstag berichtete, wurde der brasilianische Forscher am Montag auf dem Weg zur Arbeit an der Universität im norwegischen Tromsø festgenommen. Der norwegische Geheimdienst PST vermutet demnach, dass er in Wirklichkeit [Gruppe 1] ist, für einen russischen Geheimdienst arbeitet und sich mit falschen Papieren im Land aufhält. Man habe darum gebeten, dass er ausgewiesen werde, da er eine Bedrohung für nationale Interessen darstelle, sagte die stellvertretende Geheimdienstchefin Hedvig Moe dem Sender.

Der Mann ist nach NRK-Angaben im Herbst 2021 mit einem Forscherauftrag an die Universität gekommen. Dort soll er unter anderem Teil einer Forschungsgruppe sein, die hybride Kriegsführung erforscht. Der Universitätsrektor Dag Rune Olsen bestätigte der Zeitung „Dagbladet“, dass er bereits am Montag von der Festnahme informiert worden sei. Tromsø liegt im hohen Norden von Norwegen, wo das skandinavische Land weiter östlich auch an Russland grenzt.",,,,,,
125,632712933dd49b919c141b6c,22,,"1917 stellten sie ihre khasarische Armee, die Bolschewiki, zusammen und infiltrierten und übernahmen Russland. Sie haben den Zaren und seine Familie kaltblütig ermordet und alle russischen Gold-, Silber- und Kunstschätze gestohlen. Kurz vor dem Zweiten Weltkrieg ermordeten sie die österreichische und deutsche Königsfamilie.

Clif High sagt, was derzeit in der Ukraine passiert, wird im Westen nicht genau dargestellt. Er sieht die russische Invasion als Kampf gegen die Khasaren-Mafia und ihre Pandemie-Agenda, wobei die [Gruppe 1] die Biolabore verfolgen.

Ihm zufolge dreht sich bei militärischen Operationen alles um die Biolabore. Aus den von den [Gruppe 1] abgefangenen Dokumenten geht hervor, dass es Hinweise von anderen Biolabors oder medizinischen oder wissenschaftlichen Instituten gibt.",,,,,,
126,632712893dd49b919c0fcab8,12,,"„Was passiert dann? Ein Kolonne wird gestoppt. Ein ungeduldiger General am Ende der Kolonne ist in seinem Panzer oder was auch immer für ein Fahrzeug. Er geht nach vorne, um zu schauen, was passiert ist.“ Dieses mutmaßliche Phänomen begründete Petraeus mit den russischen Kommandostrukturen. Es gebe weder ein Unteroffizierskorps, noch Sinn für Eigeninitiative in den unteren Rängen. Die Soldaten warteten auf Order.

In der Folge begäben sich auch Generäle an die Spitze der Kolonne. „Und die [Gruppe 1] haben sehr sehr gute Scharfschützen und haben sie einfach links und rechts abgeschossen.“ *Merkur.de ist ein Angebot von IPPEN.MEDIA

",,,,,,
127,635ac85e30cc2ba083007130,4,,"Oder Hoeneß‘ Anekdote aus der gefängniseigenen Basilika: Der regelmäßige Kirchgänger habe dort auch Kontakt zu Insassen aus dem Hochsicherheitstrakt gehabt. Dem stets von gleich zwei Beamten begleiteten ""Capo von den [Gruppe 1]"", wie es Hoeneß beschrieb, sei die Kommunion verweigert worden. Daraufhin habe er gehandelt: ""Ich habe dann vom Priester die Hostie bekommen, und statt sie in den Mund zu stecken, habe ich sie in der Hand behalten. Ich bin die 50 Stufen wieder hoch, in die vorletzte Reihe zu dem [Gruppe 1], habe meine Hostie gebrochen und ihm die Hälfte gegeben.""

Am nächsten Tag dann habe ihm ""der Kollege, der im Haupttrakt seine Zelle hatte, eine Nachricht überbracht: 'Einen schönen Gruß von den [Gruppe 1]: Ab sofort bist Du hier geschützt.'"" Mit den Insassen habe er ohnehin nie Probleme gehabt. ""Zuerst kursierten ja diese Märchen, 'für den kommt abends immer der Feinkost Käfer' und so, aber dann haben sie gemerkt, das ist alles Blödsinn"", erzählte er der ""Zeit"" weiter.

""Hohe kriminelle Energie"": Starkoch Alfons Schuhbeck muss ins Gefängnis""Viele haben sich gratis durchgefressen"": Monika Gruber rügt Schuhbecks FreundeStarkoch mit krimineller Energie: So funktionierte das ""System Schuhbeck""",,,,,,
128,632712a93dd49b919c1d0ced,22,,"Überall in Deutschland, auch in Berlin, gründen sich Anfang der 80er Jahre Jugendgangs, meist in den „klassischen Arbeitervierteln“. So schreiben es die Autoren Klaus Farin und Eberhard Seidel in ihrem Buch „Krieg in den Städten: Jugendgangs in Deutschland“. Darin heißt es auch: „Die meisten von ihnen werden von jugendlichen [Andere Gruppe] dominiert.“ Vor dem Mauerfall gehören nach Schätzungen der Polizei allein in West-Berlin mehr als 4000 Jugendliche zwischen 14 und 25 Jahren zu solchen Gruppierungen, Hooligans eingeschlossen. Die Gastarbeiter, freundlich begrüßt in den 60ern, deutlich beteiligt am deutschen Wirtschaftswunder, werden zu einem lästigen Erbe: Wie, die gehen nicht zurück?

1973 erfolgt der Anwerbestopp. Im Herbst 1983 stellt der damalige Innenminister Friedrich Zimmermann den [Gruppe 1] eine Rückkehrprämie in Aussicht. „Es kommt“, so schreiben Farin und Seidel, „zu einer Welle anti-türkischer Übergriffe. [Gruppe 1]-Witze sind in.“ Was den Jugendlichen bleibt, sind Ehre und Respekt und die Verteidigung derselben. Dahinter steht der Wunsch nach Anerkennung – die ihnen außerhalb der Gang verwehrt wird. Die Lust auf Abenteuer kommt dazu.

Zusammenhalt und Sicherheit, so etwas hattet ihr vorher nicht?",,,,,,
129,632712aa3dd49b919c1d771a,38,,"„Wir sind von Kosakenblut“

Sollen sie ruhig kommen, die [Andere Gruppe], in Konotop sei man gut aufgestellt, versichert der Bürgermeister. Man habe Einheiten der territorialen Verteidigung, ein gutes Netzwerk von patriotischen Organisationen, nationalistischen Organisationen, die ihre Wurzeln in der Partisanenbewegung haben. „Wir sind von Kosakenblut. Wir haben es in den Genen, unser Land zu verteidigen.“ Während des Zweiten Weltkriegs seien lokale Einheiten der UPA, der Ukrainischen Aufständischen Armee, im Gebiet von Konotop aktiv gewesen. Und da gab es die Tradition, alle zwei oder drei Monate von Moskau entsandte Kommunisten zu erstechen. Deren Leichen habe man dann vor dem Stadtrat abgelegt. Und genau so ein Schicksal müssten auch weitere Okkupanten befürchten, sagt er. „Wir [Gruppe 1] sind ein stolzes Volk. Wir lieben die Freiheit und werden nicht aufgeben.“

Inna Pantschenko hat Artjem Semenichin nicht zum Bürgermeister gewählt. Es ist Jahre her, dass die Anti-Korruptions-Aktivistin mit ihm kooperierte. Doch dann seien ihre Wege auseinander gegangen, erzählt sie. 2020 kandidierte die parteilose Pantschenko gegen Semenichin. „Semenichin“ so sagt Pantschenko, „ist ein Betrüger. Er sagt, er sei Maidan-Aktivist gewesen, hätte aktiv im Gebiet Lugansk und Donezk gekämpft. Beides ist falsch.“ Regelmäßig habe Semenichin Schläger zu Sitzungen des Stadtrates angeheuert, die dann seine Gegner verprügelt und der Presse den Zugang zur Sitzung verwehrt hätten, sagt sie.",,,,,,
130,639c42d100a452ac8a049edb,5,,"Die Stadt Köln steht an dieser Stelle in besonderem Maße stellvertretend für eine Politik, die einem religiös begründeten Totalitarismus den Weg ebnet, der sich durch die Hintertür der Religionsfreiheit Zugang zu den freien Gesellschaften Europas verschafft und diese durch das Gesellschaftssystem des Islams auf der Grundlage der Scharia zu ersetzen versucht.

Stark ausgeprägte islamische Parallel- und Gegengesellschaften, Köln als Hauptsitz der größten in Deutschland tätigen Islamverbände, zahlreiche Moscheen und Koranschulen, in denen der Politische Islam Lehre und Verbreitung findet, das Gewähren von Sonderrechten für [Gruppe 1], das Einfließen von Elementen der Scharia in die Justiz, das Praktizieren islamischen Parallelrechts – Stichwort „Friedensrichter“ (korrekt: Schariarichter) – , der Ruf des Muezzins, der in Köln-Müngersdorf geplante Bau eines Islamzentrums in einem Finanzumfang von 60 – in Worten: sechzig(!) – Millionen Euro, städtisch geförderte Image-Kampagnen für den Politischen Islam, usw. sprechen an dieser Stelle eine deutliche Sprache.

Die den Politischen Islam fördernde Politik der Stadt Köln ist erst recht ein Hohn im Hinblick darauf, dass sehr viele homosexuelle Menschen in der Domstadt leben, die auch in Zukunft ein Leben in Freiheit und Selbstbestimmung führen wollen. Die homosexuellenfeindlichen Aussagen in den islamischen Schriften, die entsprechenden Fatwas der islamischen Rechtsschulen, die leidvollen Erfahrungen aus der islamischen Geschichte und ein Blick in die Lebenssituation homosexueller Menschen in Ländern und Gesellschaften, in denen der Politische Islam vorherrscht, lassen unmissverständlich erkennen, wie sehr die Freiheit und das Leben homosexueller Menschen zunehmend bedroht sind, je größer der Einfluss des Politischen Islams wird.",,,,,,
131,6327128a3dd49b919c103fc6,15,,"Die Autorin dieses Artikels (in den 1960ern geboren) wurde – wie die meisten ihrer Generation – durchgehend von der 5. bis zur 13. Klasse im Geschichtsunterricht mit einer Art Anti-Deutschland-Propaganda belästigt, die weit über eine historische Sensibilisierung für die dunklen Seiten der eigenen Geschichte hinausgeht. Dabei gehören zu einer ausgewogenen, differenzierten Betrachtung eben nicht nur Schwarz und Weiß, sondern auch die Zwischentöne – was auch die Aufklärung über Unrecht gegen die eigene Bevölkerung einschließt. Es gab keine Informationen zu anderen Ländern und schon gar nicht über die Ostblockstaaten hinter dem Eisernen Vorhang. Die deutsche Geschichte vor dem Dritten Reich schien größtenteils in ein großes, dunkles Loch entschwunden zu sein. Sie war schlicht nichtexistent.

So wichtig die Wissensvermittlung über Holocaust, deutsche Eroberungskriege und Kriegsverbrechen auch ist – das Leid der deutschen Zivilisten, die Massenvergewaltigungen von unzähligen deutschen Frauen vornehmlich durch [Gruppe 1], die blutige Vertreibung aus den Ostgebieten – all dies blieb unerwähnt, wie auch die Bombardierungen deutscher Städte, die uns allenfalls als “Befreiung” verkauft wurden. Befreiung wovon? De facto: Von unschuldigen Müttern, Kinder, Greisen und [Andere Gruppe]. Von geschichtsträchtigen Gebäuden und Museen. Das Gesicht unserer Städte wurde zerstört – so wie unsere Geschichte mit all ihren Errungenschaften auch 80 Jahre nach Kriegsende unter ewiger Schuld und Scham begraben werden soll – obwohl die Täter gar nicht mehr am Leben sind.

Einseitige Aufarbeitung des Krieges",,,,,,
132,633ea812d3f015dec20b4ad9,9,,"Ehemaliger BND-Mann Conrad in Berlin 2016: Spitzname »Mister Hisbollah«

Wie lange die Forensiker benötigen würden, wollten die [Gruppe 1] wissen. Einige Stunden, sagten die [Andere Gruppe]. Die Deutschen überbrachten Frage und Antwort. »Nicht auszudenken, hätte sich schließlich herausgestellt, die Toten wären nicht die vermissten israelischen Soldaten gewesen«, sagt Conrad heute. Aber sie waren es.

Der Konvertit wollte nicht in Deutschland bleiben",,,,,,
133,632712ab3dd49b919c1dc27b,13,,"So viel zu den Fakten, soweit sie für uns dank Feststellungen greifbar sind. Das viel Gravierendere an der heutigen Lage ist etwas anderes: [Andere Gruppe] ohne „Ukraine-Bezug“ kommen in diesem internen Zahlenwerk der Bundespolizei zurzeit gar nicht mehr vor. Sie sind so abgeschafft worden wie die Grippe in Zeiten von Corona, ganz nach dem Motto: Wir kennen keine Nationen mehr, nur noch „[Andere Gruppe]“ mit „Ukraine-Bezug“.

Das ist der eigentliche Skandal hinter dem Zahlengewirr oder den Zahlentricksereien des Innenministeriums. Die illegale Migration, die Deutschland nach wie vor trifft, ist heute zur Gänze in das Kontingent „Drittstaatsangehörige mit einem Bezug zur Ukraine“ eingegangen. Schon allein das zeigt eine Verwilderung des Denkens, die allerdings von oben gewollt scheint. Oben ist in diesem Fall Alt-Moabit, der Sitz des Bundesinnenministeriums. Neben der legitimen Flucht der [Gruppe 1] erlebt Deutschland in diesen Wochen vielleicht den größten Ansturm illegaler [Andere Gruppe] seit Jahren – und niemand darf es bemerken.

Allein die Bundespolizeidirektion Berlin, der auch die Brandenburger Grenzabschnitte unterstehen, berichtet von 1.362 erkennungsdienstlichen Behandlungen in vier Wochen. Dieses Verfahren greift dann, wenn der Einreisende entweder gar keine Papiere vorweist oder erkennbar keinen Ukraine-Bezug hat. Auch Zweifelsfälle gehen in diese Liste ein, wo ein [Andere Gruppe] behauptet, seine ukrainischen Papiere seien verbrannt oder sonstwie abhandengekommen. Insofern verwundert es kaum noch, dass die 226 spontanen Strafanzeigen, die man im gleichen Zeitraum in Berlin-Brandenburg ausstellte, da mengenmäßig etwas hinterherhinken.",,,,,,
134,achse_added_f74d9cd1254d9d8841573f31f842fcee6761bf43_,8,,"Die Seifenblasen platzen. Man muss sich verabschieden von den grandiosen Träumen einer Weltverbesserung durch „Klimarettung“, von der Rolle als Heilsbringer und Führungsmacht, plötzlich ist man mit so profanen Problemen wie der Anschaffung flugfähiger Hubschrauber für die Bundeswehr konfrontiert, mit Bettelfahrten zu den Ölscheichs und dem Ankauf eines Raketensystems ausgerechnet aus Israel. Sechzehn Jahre Angela Merkel waren sechzehn Jahre Aufschieben und Aussitzen. Die erdrückenden Probleme überlässt man der nächsten Generation, die man zuvor an den Gymnasien und Universitäten in einen Zustand gelinder Geistesverwirrung versetzt hat, der sie jetzt, wo es auf Handeln und Tapferkeit ankäme, klagend in die Knie gehen lässt.

Nur in Kreuzberg herrscht Super-Stimmung. Dort sieht man noch Temperament und Lebenslust, Lachen und Schulterklopfen auf der Anti-[Gruppe 1]-Demo. Soweit ist alles beim Alten. Und dann gibt es noch ein paar [Gruppe 1] in Deutschland. Wie dort die Stimmung ist, frage ich lieber nicht.

Zitate: Die Zeit",,,,,,
135,632712ab3dd49b919c1db730,13,,"Auf vielen Gebieten betreibt Katar eine aggressive Außenpolitik. Das Emirat ist an zahlreichen Konflikten im Nahen und Mittleren Osten und darüber hinaus beteiligt. Es finanziert gefährliche islamistische Organisationen wie Al-Qaida oder Taliban. Dies läuft über die internationale Muslimbruderschaft, deren führende Köpfe in Katar sitzen und von dort aus ihre Aktivitäten in der ganzen Welt organisieren.

Angehörige zahlreicher Minderheiten wie Kurd:innen, Christ:innen, Yezid:innen oder Hazara werden von [Gruppe 1]:innen eingeschüchtert, verfolgt oder sogar ermordet. Die Nähre zu extremistischen Gruppen zieht sich besonders in der extremen Auslegung des Islams und dem Wahhabismus, den auch extremistische Gruppen ausüben.

Durch den Angriffskrieg in der Ukraine ist Deutschland deutlich geworden wie abhängig wir eigentlich von Russland sind, wenn es um Gas und geht. Leider kommt diese Erkenntnis viel zu spät und bringt uns in einen Zugzwang, den man hätte vermeiden müssen.",,,,,,
136,632712b33dd49b919c20753f,4,,"Türkheim – Große Augen gemacht hat am Samstagmittag ein Lkw-Fahrer in Türkheim, als er bemerkte, wie zwei Männer plötzlich aus dem Dach seines Sattelaufliegers kraxelten. Wie sich herausstellte, hatte der Fahrer bei seiner Einreise nach Deutschland – eigenen Angaben zufolge unbemerkt – fünf [Gruppe 1] an Bord gehabt.

Als der Lkw-Fahrer bei seinem Halt in Türkheim sah, wie zwei [Gruppe 1] über das Dach aus dem Laderaum kletterten, rief er gleich die Polizei. Als die Beamten einen Blick auf die Ladefläche warfen, kamen noch drei weitere Personen (aus Pakistan und Afghanistan) zum Vorschein. Sie hatten sich hinter der Ladung versteckt.

Der Sattelzug war zuvor von Bulgarien über Rumänien, [Andere Gruppe] und Österreich nach Deutschland eingereist. Ersten Ermittlungen zufolge waren die fünf [Gruppe 1] während einer nächtlichen Pause auf einem Rastplatz in Rumänien in den Sattelauflieger gestiegen, ohne dass es der schlafende Fahrer mitbekommen haben will.",,,,,,
137,632712903dd49b919c12dd1c,11,,"Senioren und Behinderte

Bund und Länder wollen für die ältere Generation der [Gruppe 1] Plätze in Pflege- und Altenheimen finden. Auch für Menschen mit Behinderungen sollen gesonderte Angebote bereitgestellt werden. Zudem vereinbarten Bund und Länder in ihrem Beschluss eine enge Zusammenarbeit, um [Gruppe 1] vor Menschenhandel und Zwangsprostitution zu schützen.

Gesundheit und Corona",,,,,,
