testset_id,article_id,par_index,group,text_block_en,model_label,case_source,agreement,step2_1_label,final_label,source_file,source_priority
110,6327127f3dd49b919c0b2f28,9,GBR,"Und weiter: „Ein Junge erlitt eine gebrochene Nase. Pickford war überhaupt nicht verletzt. Er war sofort aus der Tür, als es losging. Pickfords Gruppe fuhr mit einem Kleinbus weg, bevor die Polizei kam.“

Das Handy eines jungen Mannes, der den Vorfall filmte, soll von jemanden aus der Gruppe des [Gruppe 1] zertrümmert worden sein. Everton lehnte eine Stellungnahme ab.

Ein Sprecher der Polizei von Northumbria sagte: „Wir erhielten einen Bericht über eine Störung im Beggar's Bridge Pub. Es wurde berichtet, dass eine Schlägerei zwischen zwei Gruppen von Männern innerhalb des Lokals ausgebrochen ist. Die Ermittlungen dauern an. Jeder, der Informationen hat, wird gebeten, sich mit der Polizei in Verbindung zu setzen.“",CRIME_FRAME_NEG,hard_case,0.7,CRIME_FRAME_NEG,CRIME_FRAME_NEG,hard_cases.csv,1.0
111,632712c13dd49b919c261b55,1,ASYL,"

[[Als sich am Samstag um 11.40 Uhr die Tür des Streifenwagens öffnet, führen Polizisten einen Mann in Handschellen ins Amtsgericht Münster, der gar nicht mehr in Deutschland sein dürfte. Der russische Staatsbürger, der mit den Händen seine Hose festhält, ist abgelehnter [Gruppe 1]. Und seit Freitag soll er ein Menschenleben auf dem Gewissen haben!]]

[[Der Mann heißt Nuradi A. (20). Er soll vor einer Woche beim Christopher Street Day in Münster Trans-Mann Malte C. (25) ins Koma geprügelt haben. Das Opfer starb am Freitag in einer Klinik.]]",CRIME_FRAME_NEG,hard_case,0.5,CRIME_FRAME_NEG,CRIME_FRAME_NEG,hard_cases.csv,1.0
112,638a22002113779cc0086ac1,3,ASYL,"Zum Abschluss der Innenministerkonferenz in München haben sich die Teilnehmenden darauf geeinigt, vorerst keine Menschen mehr in den Iran abzuschieben. Für Gefährder oder andere Täter sollen Ausnahmen gelten.

Bis auf Weiteres sollen abgelehnte [Gruppe 1] nicht mehr in den Iran abgeschoben werden. Darauf haben sich die Innenministerinnen und Innenminister von Bund und Ländern bei ihrer Herbsttagung in München geeinigt. Das gab der bayerische Ressortchef Joachim Herrmann (CSU) zum Abschluss der Tagung bekannt.

Ein solcher Abschiebestopp war in den vergangenen Wochen von verschiedenen Seiten immer wieder gefordert worden. Herrmann sagte, Ausnahmen von diesem Abschiebestopp werde es aber weiterhin bei Gefährdern oder Tätern schwerer Straftaten geben.",CRIME_FRAME_POS,hard_case,0.7,CRIME_FRAME_POS,CRIME_FRAME_POS,hard_cases.csv,1.0
113,632712853dd49b919c0dfb80,6,REFUG,"Wie viele Kriegsflüchtlinge sind bereits in Deutschland?

Das Bundesinnenministerium berichtet bislang von 50.294 nach Deutschland eingereisten Kriegsflüchtlingen aus der Ukraine. «Was wir im Moment sehen, sind ganz, ganz überwiegend Frauen und Kinder», sagte ein Sprecher am Montag in Berlin. Da es keine Grenzkontrollen gibt, kann die tatsächliche Zahl der [Gruppe 1] aber deutlich höher liegen. Die Bundespolizei ist nach Angaben des Ministeriums in der deutsch-polnischen Grenzregion und an Bahnhöfen aber verstärkt im Einsatz, um die Einreise etwa von Kriminellen, die die Situation für sich nutzen, zu verhindern. In [Andere Gruppe] sind nach Angaben des Grenzschutzes seit dem Beginn des Kriegs mehr als eine Million [Gruppe 1] aus dem Nachbarland eingetroffen.

Wie viele [Gruppe 1] werden noch erwartet?",NO_CRIME_FRAME,hard_case,0.6,NO_CRIME_FRAME,NO_CRIME_FRAME,hard_cases.csv,1.0
114,632712823dd49b919c0c5e71,26,,"5.2 Politische Verbrecher ohne Moral

5.3 Trickreiches Vorgehen erstreckt sich vom Scheinkampf gegen [Gruppe 1] bis zum Scheinkampf gegen Terroristen

5.4 Zustimmung und Ernsthaftigkeit vorgaukeln, aber insgeheim dagegen sein",CRIME_FRAME_NEG,hard_case,0.5,CRIME_FRAME_NEG,CRIME_FRAME_NEG,hard_cases.csv,1.0
115,TA-1EFD66B9AC926B3E743CD9F027CFF2A8_3785374,5,MUSL,"New Yorks Gouverneurin Kathy Hochul verurteilte die Attacke und sagte, dass sich Rushdie im Krankenhaus in sicheren Händen befinde und am Leben sei. Rushdie habe während seiner ganzen Karriere den Mut gehabt, sich ungeachtet der Gefahren "" gegen die Mächtigen aufzulehnen, in diesem friedlichen Forum hätte er die Gelegenheit haben müssen, ungestört aufzutreten und zu sprechen"" .

Der in Mumbai geborene Schriftsteller studierte an dem Kings College in England. Zu Weltruhm gelangte er 1988 mit seinem Buch, das den Koran und den Propheten Mohammed angriff, den er unter anderem als berechnenden Politiker und Opportunisten darstellte. Das ging dem damaligen Ayatollah Ruhollah Chomeinii zu weit. In einer Fatwa, einem Rechtsgutachten, rief er [Gruppe 1] zur Tötung Rushdies auf. Auch wurde ein Kopfgeld von bis zu vier Millionen Dollar gegen Rushdie ausgesetzt. Ein japanischer Übersetzer des Werkes wurde später tatsächlich umgebracht. Rushdie erhielt in Großbritannien zehn Jahre lang Polizeischutz.

Trotzdem erhielt er bis vor kurzem noch Morddrohungen. Bis vor wenigen Jahren reiste der Autor mit Leibwächtern und hielt sich an geheimen Orten auf, wagte es nun aber, wieder an die Öffentlichkeit zu treten.",CRIME_FRAME_NEG,hard_case,0.7,CRIME_FRAME_NEG,CRIME_FRAME_NEG,hard_cases.csv,1.0
116,Focus_added_60e44e3cade78bc251b55bbd3a6af57fdf2e1c2f_,17,RUS,"Russischer Spion? Brasilianischer Forscher in Norwegen festgenommen

16.03 Uhr: Ein Mann steht in Norwegen unter dem Verdacht, unter falscher Identität für Russland spioniert zu haben. Wie der norwegische Rundfunksender NRK am Dienstag berichtete, wurde der brasilianische Forscher am Montag auf dem Weg zur Arbeit an der Universität im norwegischen Tromsø festgenommen. Der norwegische Geheimdienst PST vermutet demnach, dass er in Wirklichkeit [Gruppe 1] ist, für einen russischen Geheimdienst arbeitet und sich mit falschen Papieren im Land aufhält. Man habe darum gebeten, dass er ausgewiesen werde, da er eine Bedrohung für nationale Interessen darstelle, sagte die stellvertretende Geheimdienstchefin Hedvig Moe dem Sender.

Der Mann ist nach NRK-Angaben im Herbst 2021 mit einem Forscherauftrag an die Universität gekommen. Dort soll er unter anderem Teil einer Forschungsgruppe sein, die hybride Kriegsführung erforscht. Der Universitätsrektor Dag Rune Olsen bestätigte der Zeitung „Dagbladet“, dass er bereits am Montag von der Festnahme informiert worden sei. Tromsø liegt im hohen Norden von Norwegen, wo das skandinavische Land weiter östlich auch an Russland grenzt.",CRIME_FRAME_NEG,hard_case,0.7,CRIME_FRAME_NEG,CRIME_FRAME_NEG,hard_cases.csv,1.0
117,SZ_added_1532c2a057de6c5e0a8788bce115590477328095_,5,TUN,"Sieben Männer und eine Frau müssen sich in dem Prozess als mutmaßliche Unterstützer verantworten. Drei von ihnen wird Mitgliedschaft in einer terroristischen Vereinigung vorgeworfen. Den Angeklagten drohen Haftstrafen zwischen fünf Jahren und lebenslänglich. Auch zahlreiche andere Angehörige und Betroffene will das Gericht in den kommenden Wochen hören, es gibt mehr als 860 Nebenkläger.

Am 14. Juli 2016, dem französischen Nationalfeiertag, war der [Gruppe 1] Mohamed Lahouaiej Bouhlel abends nach dem Feuerwerk auf der Flaniermeile Promenade des Anglais mit einem tonnenschweren Lastwagen in eine Menschenmenge gerast. Es gab 86 Tote, mehr als 200 Menschen wurden verletzt, darunter eine weitere Berliner Schülerin. Polizisten erschossen den Gewalttäter. Die Terrormiliz Islamischer Staat (IS) reklamierte die Tat für sich. Obwohl die Ermittler Hinweise auf eine islamistische Radikalisierung des Täters fanden, ergab sich keine Verbindung zum IS.

Bewegt und empört schildert die Mutter vor Gericht, dass sie von der Berliner Schule zunächst gar nichts zum Schicksal ihrer Tochter erfahren habe. Sie habe angerufen um zu hören, ob die Klasse betroffen sei. „Ja, und ihre Tochter ist verschwunden“, habe man ihr gesagt. Ein zermürbendes Warten ohne Informationen habe eingesetzt. „Die sind zurückgekommen, ich habe nur den Koffer meiner Tochter bekommen, ich durfte nicht mit den anderen Schülern reden“, sagt die Mutter. Die Polizei habe eine Zahnbürste und eine Bürste ihrer Tochter abgeholt - wohl für eine Identifizierung über die DNA.",CRIME_FRAME_NEG,hard_case,0.5,CRIME_FRAME_NEG,CRIME_FRAME_NEG,hard_cases.csv,1.0
118,632712b73dd49b919c21de85,5,SYR,"Kressbronn am Bodensee - Bei einem mutmaßlichen Messerangriff eines Bewohners in einer Asylbewerberunterkunft am Bodensee ist ein Mitbewohner des Mannes getötet worden - fünf weitere Menschen wurden teils schwer verletzt. Der 31 Jahre alte Tatverdächtige aus Nigeria soll in der Nacht auf Montag an mehreren Zimmern der Unterkunft in Kressbronn (Bodenseekreis) geklopft und im weiteren Verlauf wahllos mit einem Messer auf Anwesende eingestochen haben, wie ein Sprecher der Polizei am Montag mitteilte.

Bei dem Getöteten handele es sich um einen 38 Jahre alten [Gruppe 1]. Verletzt wurden demnach vier Frauen im Alter zwischen 28 und 34 Jahren sowie ein 37 Jahre alter Mann. Bei ihnen handle es sich vermutlich um Mitbewohner, sagte ein Sprecher der Polizei. Mit Sicherheit könne er das aber noch nicht sagen. Von den Verletzten wurde eine Person mit einem Rettungshubschrauber in ein Klinikum gebracht. Die anderen Verletzten kamen mit Rettungswagen in ein Krankenhaus.

Der Tatverdächtige wurde bei dem Vorfall den Angaben nach ebenso leicht verletzt. Diese Verletzungen gingen mutmaßlich auf sein eigenes Handeln zurück, sagte der Sprecher. Den Verdächtigen nahmen die Beamten widerstandslos vor der Asylbewerberunterkunft fest. Das Motiv sowie der genaue Ablauf der Tat waren zunächst noch unklar. Auch zur Frage, inwiefern sich der mutmaßliche Täter und die Verletzten kannten, werde nun von der Kriminalpolizei Friedrichshafen ermittelt. Spezialisten der Kriminaltechnik sicherten bis zum Morgen Spuren am Tatort. Laut Polizei handelt es sich um eine recht kleine Unterkunft in der Stadt mit rund 9000 Einwohnern.",CRIME_FRAME_NEG,hard_case,0.7,CRIME_FRAME_NEG,CRIME_FRAME_NEG,hard_cases.csv,1.0
119,632cba3cfebf9d29bc0d7ef0,9,UKR,"Noch am 23. Mai hatte Peskow ausdrücklich bezweifelt, dass Medwedtschuk als ukrainischer Staatsbürger und Zivilist gegen ukrainische Soldaten oder gar die Verteidiger des „Asowstal“-Stahlwerks ausgetauscht werden könne. Russlands Propaganda lastete alle Zerstörungen in der nach zähen Kämpfen eroberten Hafenstadt „neonazistischen“ Verteidigern an, gegen die in Moskau unter anderem ein Tribunal nach dem Muster der Nürnberger Prozesse gefordert wurde. Peskow sagte seinerzeit, „Soldaten und Gefangene neonazistischer Formationen“ seien ganz andere „Personenkategorien“ als Medwedtschuk, „daher kann man kaum über irgendeinen Austausch sprechen“.

Doch lässt sich nun das Ungleichgewicht im Austausch, in dem die [Gruppe 1] nur 56 Personen freiließen, vor allem mit der Bedeutung Medwedtschuks für Putin erklären. Der Präsident soll Taufpate einer Tochter des [Gruppe 1] sein und setzte noch vor wenigen Jahren in der Hoffnung auf eine prorussische Regierung in Kiew auf ihn, doch ohne Erfolg.

Offenbar soll die russische Bevölkerung nun nicht mitbekommen, dass Moskau bereit war, Mitglieder und sogar Kommandeure der über Jahre dämonisierten Nationalgardisten des „Asow“-Regiments gegen wenige eigene Leute sowie einen Putin-Günstling einzutauschen. Einzig das „Oberhaupt“ der „Volksrepublik“ Donezk, Denis Puschilin, sprach von Medwedtschuk sowie freigekommenen 55 „Soldaten“, die nach Kiewer Medien Ränge vom Oberstleutnant abwärts innehaben.",CRIME_FRAME_NEG,hard_case,0.5,CRIME_FRAME_NEG,CRIME_FRAME_NEG,hard_cases.csv,1.0
120,632712b03dd49b919c1f63a7,7,,"Wie schnell nach dem 24. Februar begannen die Menschen, die Stadt zu verlassen?

Das fing langsam an. Wir haben aus dem Fenster gesehen, wie alle, die die Möglichkeit hatten, sich für die Flucht bereit machten. Die Leute, die nicht fliehen konnten, versteckten sich in ihren Kellern, sie saßen in ihren Wohnungen und warteten auf Rettung. Aber die [Gruppe 1] haben die Stadt so schnell okkupiert, dass es schwierig wurde, sich durch die Stadt zu bewegen. Die Leute hatten Angst, sie trauten sich nicht, ihren eigenen Hof zu verlassen. Am 5. und 6. März wurde dann eine Evakuierung der Stadt versucht. Angeblich gab es Vereinbarungen mit den russischen Streitkräften über einen humanitären Korridor. Wir trugen auch alle weiße Armbänder, um zu zeigen, dass wir Zivilisten sind. Aber die russischen Soldaten haben trotzdem die Überreste der Brücke beschossen, als die Leute fliehen wollten. Ich habe gehört, dass dabei mindestens zwei Menschen getötet wurden.

Wie ist die Situation in Kiew für Sie jetzt?",CRIME_FRAME_NEG,hard_case,0.7,CRIME_FRAME_NEG,CRIME_FRAME_NEG,hard_cases.csv,1.0
121,6327129f3dd49b919c18b025,7,RUS,"Am Freitagmorgen war ein Team des Roten Kreuzes mit drei Fahrzeugen auf dem Weg nach Mariupol. Das Rote Kreuz plant, den Evakuierungskonvoi aus Bussen und Privatfahrzeugen aus der Hafenstadt zu geleiten. ""Uns gehen die Worte aus, um den Horror und das Leid der Bewohner von Mariupol zu beschreiben"", sagte Watson. ""Den Menschen in Mariupol läuft die Zeit davon. Sie brauchen dringend Hilfe.""

Ukraine: [Gruppe 1] beschießen Stadt bei Odessa

Russische Truppen haben ukrainischen Angaben zufolge eine Stadt unweit der Hafen-Metropole Odessa mit Raketen beschossen. Die [Gruppe 1] hätten von der 2014 annektierten Schwarzmeer-Halbinsel Krim aus drei Iskander-Raketen abgefeuert, schrieb der Chef der Regionalverwaltung, Maxym Martschenko, am Freitagabend auf Telegram. Es habe Verletzte gegeben. Weitere Details nannte er nicht. Die Angaben ließen sich zunächst nicht unabhängig überprüfen.",CRIME_FRAME_NEG,hard_case,0.7,CRIME_FRAME_NEG,CRIME_FRAME_NEG,hard_cases.csv,1.0
122,BADZ-51292657470,5,ISLMST,"Ebenfalls am 5. Februar um 20.15 Uhr macht sich Nils Straatmann ""2000 Jahre später - Zu Fuß durch Israel und Palästina"" auf. Es ist die Geburtsstätte dreier Weltreligionen und doch vor allem für den Konflikt bekannt, der den Nahen Osten seit Jahrhunderten begleitet. Straatmann begibt sich auf eine aufrüttelnde Wanderung und trifft auf Mauern, Panzer und Soldaten, aber auch auf Hoffnung, Gastfreundschaft und Weisheit. Farbig und orientalisch wird es dann einen Tag später mit großartigen Naturschönheiten und jahrhundertealten Traditionen: Die neue Live-Reportage ""Marokko"" (6. Februar um 11 Uhr) von Reiner Harscher zeigt die landschaftliche Vielfalt und reiche Kultur Marokkos. 

Mit ""Afghanistan"" zeigen Monika Koch und Heiner Tettenborn um 14.30 Uhr am 6. Februar einen tiefen Einblick in ein zerrissenes Land. In Afghanistan sind die Taliban nach dem Abzug der internationalen Truppen wieder an der Macht. Während zahllose Menschen eine neue Schreckensherrschaft fürchten, begrüßen andere die Rückkehr, weil die Ideologie der radikalen [Gruppe 1] ihrem Weltbild doch weitaus mehr als die westlichen Werte entspricht.

Zum Festival-Abschluss am Sonntag um 18 Uhr zeigt die Mundologia erstmals in Deutschland die neue Live-Show ""Überirdisch - Die Welt von oben"". Mit fliegenden Kameras lässt der Schweizer Fotograf Stefan Forster die Schönheit der Erde neu erleben. Zu sehen sind Luftaufnahmen aus Patagonien, den Anden, Australien, Neuseeland, Namibia, Spitzbergen, Island, Grönland, Norwegen und der Schweiz. ",NO_CRIME_FRAME,hard_case,0.5,CRIME_FRAME_NEG,NO_CRIME_FRAME,hard_cases.csv,1.0
123,632712ad3dd49b919c1e4360,15,REFUG,"WELT: Was passt Ihnen denn nicht?

Metsola: Es ist beispielsweise nicht akzeptabel, dass sich die EU-Staaten seit Jahren nicht auf eine einheitliche Asylpolitik und eine solidarische Verteilung von [Gruppe 1] einigen können. Ich weiß, das ist ein schwieriges Thema. Aber die Menschen erwarten hier endlich eine Lösung. Wir sind Mit-Gesetzgeber und werden uns nicht abspeisen lassen mit immer neuen Absichtserklärungen bei EU-Gipfeln oder bei den Treffen der Innenminister. Wir erwarten, dass die EU-Kommission mehr Rückführungsabkommen abschließt, und wir verlangen von den Regierungen Härte gegen illegale Migration und Schleuserkriminalität, faire Asylverfahren und eine ausreichende Integration Asylberechtigter in die Gesellschaft.

WELT: Sollte das EU-Parlament mehr Macht bekommen?",NO_CRIME_FRAME,hard_case,0.5,CRIME_FRAME_NEG,NO_CRIME_FRAME,hard_cases.csv,1.0
124,632712b33dd49b919c20753f,4,,"Türkheim – Große Augen gemacht hat am Samstagmittag ein Lkw-Fahrer in Türkheim, als er bemerkte, wie zwei Männer plötzlich aus dem Dach seines Sattelaufliegers kraxelten. Wie sich herausstellte, hatte der Fahrer bei seiner Einreise nach Deutschland – eigenen Angaben zufolge unbemerkt – fünf [Gruppe 1] an Bord gehabt.

Als der Lkw-Fahrer bei seinem Halt in Türkheim sah, wie zwei [Gruppe 1] über das Dach aus dem Laderaum kletterten, rief er gleich die Polizei. Als die Beamten einen Blick auf die Ladefläche warfen, kamen noch drei weitere Personen (aus Pakistan und Afghanistan) zum Vorschein. Sie hatten sich hinter der Ladung versteckt.

Der Sattelzug war zuvor von Bulgarien über Rumänien, [Andere Gruppe] und Österreich nach Deutschland eingereist. Ersten Ermittlungen zufolge waren die fünf [Gruppe 1] während einer nächtlichen Pause auf einem Rastplatz in Rumänien in den Sattelauflieger gestiegen, ohne dass es der schlafende Fahrer mitbekommen haben will.",CRIME_FRAME_NEG,hard_case,0.7,CRIME_FRAME_NEG,CRIME_FRAME_NEG,hard_cases.csv,1.0
125,6327129d3dd49b919c181401,13,RUS,"Militäreinsatz falsches Mittel

Der französische Einsatz in Mali habe trotz einiger anfänglicher Erfolge nicht dazu geführt, die Ausbreitung des Dschihadismus einzudämmen, sagte der Sahel-Experte der International Crisis Group (ICG), Richard Moncrieff. Dieser habe tiefere Ursachen politischer, gesellschaftlicher und wirtschaftlicher Natur, die mit einem Militäreinsatz alleine nicht zu beheben seien. ""Mali scheint nun die von den [Gruppe 1] geleistete Militärhilfe zu bevorzugen, aber es ist unwahrscheinlich, dass die [Gruppe 1] es schaffen, mehr zu erreichen.""

Nach Ansicht des Verteidigungsexperten Roland Marchal von der renommierten Pariser Universität Sciences Po wird eine Diskussion auf europäischer Ebene auch darüber nötig sein, ob man weiterhin malische Soldaten ausbilden wolle, die dann unter russischem Kommando kämpfen, womit man indirekt Russland unterstütze. Die wirkliche Sorge, die man haben müsse sei, dass die Ankunft der [Gruppe 1] den Eindruck einer Verbesserung in manchen Zonen vermitteln könne, grundsätzlich aber eine Verschlechterung weiter gehe.",NO_CRIME_FRAME,hard_case,0.7,CRIME_FRAME_NEG,NO_CRIME_FRAME,hard_cases.csv,1.0
