group,pub,human_label,llm_label,explanation,text_block,raw_output
USA,BADZ,NOT_SECURITY_CRIME,NOT_SECURITY_CRIME,"Der Absatz thematisiert einen **internationalen militärischen Konflikt zwischen Staaten (Russland-Ukraine-Krieg)** und betrifft keine innenpolitische Rahmung von Minderheiten- oder Migrationsgruppen in Deutschland, sondern die Rolle ukrainischer Kämpfer (inkl. Söldner) als **Opfer oder Akteure eines Krieges**, nicht als Bedrohung.","Putins Russland steht genau für das Gegenteil, so sieht es Sabyrzhan. Für einen aggressiven, engstirnigen Nationalismus, der neben sich nichts duldet. ""Putin muss jetzt aufgehalten werden. Sonst ist es vorbei mit der Freiheit für ganz Europa. Ich hoffe, das verstehen auch die Menschen in Deutschland. Wir brauchen dringend mehr schwere Waffen"", erklärt er.

Zuletzt hatte die Einheit in Sjewjerodonezk gekämpft. Nun stehen sie an der Front im Südosten. ""Gute Männer sind gefallen"", sagt Sabyrzhan, als er aus der Kniebeuge aufsteht. ""Übrigens, die [Gruppe 1] hatten die Idee, Schewtschenko mitzunehmen. Sie bekamen das Gemälde im Donbass geschenkt. Jetzt begleitet uns der Dichter"", sagt Sabyrzhan und deutet auf drei Männer, die ihr Lager direkt an der kahlen Wand aufgeschlagen haben. Die [Gruppe 1] sind durchtrainierte Kolosse. Schnell stellt sich im Gespräch heraus, dass sie Profis im Kriegshandwerk sind, schon im Irak und Afghanistan gekämpft haben. ""Jetzt verteidigen wir hier die Freiheit"", erklärt einer von ihnen.

Ihr Sold entspricht offiziell dem der ukrainischen Soldaten. Der ist nach Gefährlichkeit gestaffelt. Bis zu 2500 Euro gibt es für Mannschaftsgrade, die direkt an der Front kämpfen. Das ist deutlich weniger als der Sold bei internationalen Sicherheits- und Militärunternehmen, die weltweit ihre Söldner in Einsätze schicken. ","Label: **NOT_SECURITY_CRIME**
Explanation: Der Absatz thematisiert einen **internationalen militärischen Konflikt zwischen Staaten (Russland-Ukraine-Krieg)** und betrifft keine innenpolitische Rahmung von Minderheiten- oder Migrationsgruppen in Deutschland, sondern die Rolle ukrainischer Kämpfer (inkl. Söldner) als **Opfer oder Akteure eines Krieges**, nicht als Bedrohung."
REFUG,BADZ,NOT_SECURITY_CRIME,NOT_SECURITY_CRIME,"Der Absatz beschreibt die Gruppe als **Opfer von Menschenhandel und Ausbeutung** und zeigt Hilfsmaßnahmen sowie polizeiliche Gegenmaßnahmen, ohne die Gruppe selbst als Kriminalitätsquelle oder Bedrohung zu rahmen.","Helfer warnen [Gruppe 1] auf vielfache Art vor Kriminellen

In Berlin wird viel dafür getan, dass es so weit nicht kommt. Auf allen Ebenen des Bahnhofsgebäudes hängen Plakate in verschiedenen Sprachen, um den [Gruppe 1] den Weg zu seriöser Hilfe zu weisen. Auf den digitalen Anzeigen wird vor unseriösen Unterkunftsangeboten gewarnt, außerdem über Lautsprecherdurchsagen in vier Sprachen sowie in den sozialen Medien. Hunderte Ehrenamtliche sind vor Ort, um den Menschen zu kostenlosen Tickets für die Weiterfahrt, Getränken, Essen oder Windeln für die Kinder zu verhelfen.

Im Gebäude, aber auch auf den Bahnhofsvorplätzen zeigen Polizisten Präsenz. Das macht es für Menschenhändler zwar schwieriger, unbemerkt durch das Sicherheitsnetz zu kommen, aber es hält sie nicht von Versuchen ab. Die Bundespolizei reagiert mit Platzverweisen. ""Wir gehen auf die Männer zu, befragen sie nach den Gründen, sich am Bahnhof aufzuhalten, stellen ihre Identität fest und erteilen auch Platzverweise, sollte sich der Verdacht gegen sie erhärten"", sagt Polizeisprecherin Müller. Das Bahnhofsgelände ist dann fortan für sie tabu.","Label: **NOT_SECURITY_CRIME**
Explanation: Der Absatz beschreibt die Gruppe als **Opfer von Menschenhandel und Ausbeutung** und zeigt Hilfsmaßnahmen sowie polizeiliche Gegenmaßnahmen, ohne die Gruppe selbst als Kriminalitätsquelle oder Bedrohung zu rahmen."
USA,WAZ,NOT_SECURITY_CRIME,NOT_SECURITY_CRIME,"Der Absatz thematisiert einen **internationalen militärischen Konflikt zwischen Staaten** (Russland-Ukraine) und nicht die innenpolitische Rahmung von Minderheiten- oder Migrationsgruppen in Deutschland, weshalb er außerhalb des Analysefokus liegt.","Tatsächlich steckt hinter dem Moskauer Propaganda-Narrativ imperiales Denken. Moskau nimmt für sich in Anspruch, willkürlich Grenzen zu verschieben. Gestern auf der Krim, heute im Donbass und morgen vielleicht in Litauen.

Die [Gruppe 1] wollen genau das verhindern. Moskau soll durch die Stärkung der ukrainischen Verteidigung derart geschwächt werden, dass es weitere Invasionsabenteuer künftig unterlässt. Das ist nicht ohne Risiko -  aber es wird umso geringer, je fester und geschlossener der Westen auftritt.

","Label: **NOT_SECURITY_CRIME**
Explanation: Der Absatz thematisiert einen **internationalen militärischen Konflikt zwischen Staaten** (Russland-Ukraine) und nicht die innenpolitische Rahmung von Minderheiten- oder Migrationsgruppen in Deutschland, weshalb er außerhalb des Analysefokus liegt."
ASYL,OSZ,NOT_SECURITY_CRIME,NOT_SECURITY_CRIME,"Der Absatz thematisiert die Nutzung von Infrastruktur (z. B. Wohnheim) für Geflüchtete und [Gruppe 1] **ohne** eine explizite Bedrohungszuschreibung oder Kriminalitätsrahmung, sondern im Kontext von **Planungsprozessen, Polizeiarbeit und lokaler Entwicklung** – die Gruppe wird nicht als Ursache von Sicherheitsproblemen dargestellt.",""" Gleichzeitig erfuhren wir, dass die Erstaufnahmestelle auf dem Dänholm in Stralsund aufgegeben werden sollte. Deshalb lag die Vermutung für uns sehr nahe, dass zukünftig der gesamte Berufsschulstandort in Sassnitz zur Diskussion stünde und eine Nutzungsänderung, die unsere Vorstellungen konterkarierte, angestrebt sei"" , so Benedict. Zusätzlich genährt worden wäre diese Befürchtung durch Pläne, Ausbildungsstandorte auf einem Berufsschulcampus in Stralsund zu konzentrieren.

"" Deshalb erschien uns zum damaligen Zeitpunkt eine Veränderungssperre geboten, um Nachteile für Entwicklungspotenziale unserer Stadt abzuwenden.""  Wenn nun aber ausschließlich das Wohnheim der Berufsschule in Sassnitz für die Beherbergung von Flüchtenden und [Gruppe 1] genutzt werden solle und der Landkreis zugleich die Bemühungen der Stadt Sassnitz um die Einrichtung einer gymnasialen Oberstufe unterstütze, wäre allen Seiten gedient.

Die Chance auf eine Einigung der Parteien sei bei einem Ortstermin Anfang April unter Beteiligung von Polizei, Wasserschutzpolizei und Innenministerium verhandelt worden, so der Bürgermeister. "" Diesen Teil des Antrags halte ich für eine sehr gute Lösung. Er eröffnet uns die Möglichkeit, einen modernen Neubau auf die Liegenschaft zu setzen, der gute Arbeitsbedingungen für die Polizei in unserer Stadt bedeutet."" ","Label: **NOT_SECURITY_CRIME**
Explanation: Der Absatz thematisiert die Nutzung von Infrastruktur (z. B. Wohnheim) für Geflüchtete und [Gruppe 1] **ohne** eine explizite Bedrohungszuschreibung oder Kriminalitätsrahmung, sondern im Kontext von **Planungsprozessen, Polizeiarbeit und lokaler Entwicklung** – die Gruppe wird nicht als Ursache von Sicherheitsproblemen dargestellt."
NLD,WAZ,NOT_SECURITY_CRIME,NOT_SECURITY_CRIME,"Der Absatz behandelt **internationale militärische Konflikte zwischen Staaten** (Modernisierung der Bundeswehr, NATO- und EU-Projekte) und erwähnt keine Minderheiten- oder Migrationsgruppen in Deutschland, sodass die Kriterien des Projekts nicht erfüllt sind.","Wofür wollen Sie die 100 Milliarden ausgeben?

Wir wollen die Digitalisierung vorantreiben, das ist ein wesentlicher Punkt. Damit stärken wir die Führungsfähigkeit der Bundeswehr. Im Heer sind wir noch überwiegend mit analogen Funkgeräten unterwegs. Außerdem geht es um die Bevorratung von Munition und Ersatzteilen. Hinzu kommen die Modernisierungsprojekte: Der Schützenpanzer Marder ist schon länger beim Bund ist als ich. Wir müssen auch den schweren Transporthubschrauber CH 53 ersetzen, uns für einen Tornado-Nachfolger entscheiden, den Eurofighter weiterentwickeln und bewaffnete Drohnen anschaffen. Auch bei der Flugabwehr gibt es Handlungsbedarf. Wir werden multinationale Projekte vorantreiben. Mit den [Gruppe 1] entwickeln wir Luftlandeplattformen. Es geht also um Modernisierung und Europäisierung unserer Verteidigungsfähigkeit -  nicht um Aufrüstung, wie es so oft heißt./

Wir fragen uns schon, ob das alles rational ist, wenn wir die Kriegführung insgesamtbetrachten.","Label: **NOT_SECURITY_CRIME**
Explanation: Der Absatz behandelt **internationale militärische Konflikte zwischen Staaten** (Modernisierung der Bundeswehr, NATO- und EU-Projekte) und erwähnt keine Minderheiten- oder Migrationsgruppen in Deutschland, sodass die Kriterien des Projekts nicht erfüllt sind."
EU,LVZ,NOT_SECURITY_CRIME,NOT_SECURITY_CRIME,Der Absatz behandelt einen **internationalen militärischen Konflikt zwischen Staaten (Russland-Ukraine-Krieg)** und bezieht sich nicht auf innenpolitische Sicherheitsrahmungen von Minderheiten- oder Migrationsgruppen in Deutschland.,"

Angesichts der Kriegsgefahr in der Ukraine hat Frankreichs Präsident Emmanuel Macron eine neue europäische Sicherheitsordnung gefordert. Die [Gruppe 1] müssten in den kommenden Wochen einen Vorschlag dazu ausarbeiten. Dieser solle dann in der Nato debattiert und anschließend Russland für Verhandlungen vorgelegt werden, sagte Macron am Mittwoch vor dem Europäischen Parlament in Straßburg. Frankreich hat am 1. Januar die EU-Ratspräsidentschaft übernommen.

Der Dialog mit Russland bleibe essenziell, sagte Macron: "" Wir werden mit Deutschland im Rahmen des Normandie-Formats weiter eine politische Lösung im Ukraine-Konflikt suchen.""  Die Unverletzbarkeit der Grenzen, die freie Bündniswahl und der Verzicht auf Gewalt seien Prinzipien, auf die Europa und Russland sich vor Jahren geeinigt hätten. Mit Blick auf Russland drohte Macron, jene zu bestrafen, die diese Souveränität verletzten.fra","Label: **NOT_SECURITY_CRIME**
Explanation: Der Absatz behandelt einen **internationalen militärischen Konflikt zwischen Staaten (Russland-Ukraine-Krieg)** und bezieht sich nicht auf innenpolitische Sicherheitsrahmungen von Minderheiten- oder Migrationsgruppen in Deutschland."
RUS,LVZ,NOT_SECURITY_CRIME,NOT_SECURITY_CRIME,Der Absatz behandelt einen **internationalen militärischen Konflikt zwischen Staaten** (Russland-Ukraine) und ist nicht auf die innenpolitische Rahmung von Minderheiten- oder Migrationsgruppen in Deutschland fokussiert.,"Die Bundeswehr hat am Mittwoch mit der Ausbildung ukrainischer Soldaten an der Panzerhaubitze 2000 begonnen. Geplant sei es, bis zu 18 Besatzungen auszubilden, teilte das Verteidigungsministerium in Berlin auf Twitter mit. Soldaten, Techniker und Helfer aus der Ukraine waren am Vortag in einer Maschine der Bundeswehr aus [Andere Gruppe] kommend in Rheinland-Pfalz gelandet. Sie begannen nun die Einweisung an der Artillerieschule der Bundeswehr in Idar-Oberstein. Zur Verteidigung gegen den russischen Angriff wollen Deutschland und die Niederlande der Ukraine insgesamt zwölf Panzerhaubitzen übergeben, davon sieben aus Deutschland.

Rund 40 Tage soll die Einweisung dauern - dann könnten die [Andere Gruppe] das Kriegsgerät in ihrer Heimat im Krieg gegen die [Gruppe 1] einsetzen. Mit sogenannter reichweitengesteigerter Munition könne die Panzerhaubitze 2000 bis zu 40 Kilometer weit schießen, teilte die Bundeswehr mit. Und: Die Besatzung kann bis zu sechs Granaten so abfeuern, dass diese gleichzeitig einschlagen.

Großbritannien reagiert mit einem starken Signal auf Russlands Angriffskrieg und sagt Schweden und Finnland umfassende Sicherheitsgarantien zu. Premier Boris Johnson unterzeichnete am Mittwoch während eines Besuchs bei der schwedischen Ministerpräsidentin Magdalena Andersson eine "" politische Solidaritätserklärung"" . Darin versprechen sich die beiden Staaten, die militärischen Beziehungen zu stärken und sich im Falle eines Angriffs gegenseitig zu unterstützen. Eine ähnliche Erklärung wollte Johnson später auch mit dem finnischen Präsidenten Sauli Niinistö unterzeichnen, zu dem der Premier im Anschluss reisen wollte.","Label: **NOT_SECURITY_CRIME**
Explanation: Der Absatz behandelt einen **internationalen militärischen Konflikt zwischen Staaten** (Russland-Ukraine) und ist nicht auf die innenpolitische Rahmung von Minderheiten- oder Migrationsgruppen in Deutschland fokussiert."
UKR,KN,NOT_SECURITY_CRIME,NOT_SECURITY_CRIME,"Der Absatz beschreibt die Gruppe (vermutlich ukrainische Zivilisten) **ausschließlich als Opfer** des russischen Angriffskrieges und die deutsche Hilfe als humanitäre Maßnahme, ohne eine Bedrohungszuschreibung vorzunehmen.","

Mit einem Spezialflugzeug hat die Luftwaffe kriegsverletzte [Gruppe 1] zur Behandlung nach Deutschland geflogen. Die Bundeswehrsoldaten holten die Patienten am Montag mit dem für medizinische Evakuierungsflüge ausgerüsteten Airbus A310 Medevac im südostpolnischen Rzeszow ab, wie Luftwaffe und Sanitätsdienst mitteilten. Auf der Liste der Patienten standen zwölf Zivilisten, darunter verletzte Kinder. Einige Patienten wurden von Angehörigen begleitet. Die Maschine startete am frühen Nachmittag.

Die Ukraine hatte eine Bitte um Hilfe an die Europäische Union gerichtet, die von dort an Deutschland und die Bundeswehr ging. Für die Bundeswehr war es der erste Flug mit Patienten aus der Ukraine seit dem Beginn des russischen Angriffskrieges vor gut sechs Wochen.","Label: **NOT_SECURITY_CRIME**
Explanation: Der Absatz beschreibt die Gruppe (vermutlich ukrainische Zivilisten) **ausschließlich als Opfer** des russischen Angriffskrieges und die deutsche Hilfe als humanitäre Maßnahme, ohne eine Bedrohungszuschreibung vorzunehmen."
REFUG,MOPO,NOT_SECURITY_CRIME,NOT_SECURITY_CRIME,Der Absatz beschreibt die Gruppe explizit als **Opfer** (Schutzsuchende) und thematisiert ihre Unterbringung als humanitäre Maßnahme ohne Bedrohungszuschreibung.,"

Für [Gruppe 1] aus der Ukraine sucht das Sozialunternehmen Fördern & Wohnen (F&W) Pensionen und Hotels für jeweils mindestens 20 Personen in Hamburg. Die erforderlichen Genehmigungen sollten vorliegen. Den Betreibern der Unterkünfte will F&W eine volle Auslastung bis mindestens Ende Juni garantieren. ""Wir brauchen jeden Platz, um den Schutzsuchenden ein Dach über dem Kopf zu geben"", so F&W-GeschäftsführerArne Nilsson.

","Label: **NOT_SECURITY_CRIME**
Explanation: Der Absatz beschreibt die Gruppe explizit als **Opfer** (Schutzsuchende) und thematisiert ihre Unterbringung als humanitäre Maßnahme ohne Bedrohungszuschreibung."
UKR,MOPO,NOT_SECURITY_CRIME,NOT_SECURITY_CRIME,"Der Absatz behandelt einen **internationalen militärischen Konflikt zwischen Staaten (Russland-Ukraine-Krieg)** und nicht die innenpolitische Rahmung von Minderheiten- oder Migrationsgruppen in Deutschland, weshalb er außerhalb des Analysefokus liegt.","Der ukrainische Präsident betonte, dass die Militärhilfe nicht abreißen dürfe. ""Ihr Geld ist keine Wohltätigkeit, es ist eine Investition in die globale Sicherheit und Demokratie, mit der wir auf höchst verantwortungsvolle Weise umgehen"", versicherte er. Die Republikaner hatten zuletzt angedeutet, bei den Ukraine-Hilfen auf die Bremse treten zu wollen.

Selenskyj sagte, dass es beim Krieg gegen die Ukraine nicht nur um das Schicksal der [Gruppe 1] gehe. ""Der Kampf wird definieren, in welcher Welt unsere Kinder und Enkelkinder leben werden"", warnte er.

Auch im Weißen Haus war der 44-Jährige vor seinem Auftritt im Kongress empfangen worden. Biden und seine Ehefrau Jill begrüßten Selenskyj mit rotem Teppich. Der US-Präsident machte weitere finanzielle, militärische und humanitäre Hilfszusagen und sicherte Selenskyj größtmöglichen Beistand der USA zu, ""solange es nötig ist"".","Label: **NOT_SECURITY_CRIME**
Explanation: Der Absatz behandelt einen **internationalen militärischen Konflikt zwischen Staaten (Russland-Ukraine-Krieg)** und nicht die innenpolitische Rahmung von Minderheiten- oder Migrationsgruppen in Deutschland, weshalb er außerhalb des Analysefokus liegt."
REFUG,WAZ,NOT_SECURITY_CRIME,NOT_SECURITY_CRIME,"Der Absatz beschreibt die Gruppe **[Gruppe 1]** als **Opfer von Unterstützung und Hilfe** (Flüchtlinge, die in Deutschland ankommen) und stellt sie nicht als Bedrohung oder Kriminalitätsquelle dar.","Kohlmann hat an Bildung und Weiterbildung in dem Bereich alles "" mitgenommen, was man bekommen kann. Man muss immer dran bleiben.""  Und das macht er auch kontinuierlich seit Jahrzehnten. Er ist Rettungsassistent, hat als Dozent in der Erwachsenenbildung gearbeitet und als Ausbilder für Sanitäter und Ersthelfer.

"" Wenn jemand Hilfe braucht, löst das in mir einen Reflex aus. Nicht wegschauen, sondern helfen"" , ist seit seiner Jugend die Devise. Vor zwanzig Jahren waren es 20 Helfer, die bei der Ambulanten Erstversorgung starteten. Heute sind es 13 Aktive. Die haben den Namen Aktive absolut verdient. Gebraucht werden sie oft, Tendenz steigend. "" Die Ehrenamtlichen sind ständig abrufbereit, sind professionell mit einem Pieper ausgestattet, der jederzeit zu Einsätzen rufen kann, sie fahren Notarztfahrzeuge und helfen wie vor einigen Wochen wieder [Gruppe 1], die in Deutschland ankommen, um ihnen den Start so einfach wie möglich zu machen.""

Vom Katastrophenschutz stellt die AEV eine ganze Einheit, die immer abrufbar ist. "" Die Organisationen helfen sich aber auch gegenseitig. Wenn beispielsweise die Johanniter einen Wagen für einen Einsatz nicht besetzt bekommen, fragen sie uns, dann springen wir ein"" , erklärt Martin Kohlmann. Zum Beispiel müsse jeder, der ein Notarztfahrzeug lenkt, ein ausgebildeter Rettungssanitäter sein. Auch bei der Jahrhundertflut war seine Organisation gefragt. Über zwei Autos verfügt die AEV, ein Notarztfahrzeug und einen Kombi, der für die Betreuung von Personen zum Einsatz kommt.","Label: **NOT_SECURITY_CRIME**
Explanation: Der Absatz beschreibt die Gruppe **[Gruppe 1]** als **Opfer von Unterstützung und Hilfe** (Flüchtlinge, die in Deutschland ankommen) und stellt sie nicht als Bedrohung oder Kriminalitätsquelle dar."
